report_date,postcode,location_name,annual_consumption_in_kWh,market,ranking,currency,gross_price_per_month
2024-01-22,81539,München,5000.0,Non-Bonus,21,EUR,132.405
2024-01-22,81539,München,5000.0,Non-Bonus,44,EUR,142.46416666666667
2024-01-22,10115,Berlin,2000.0,Non-Bonus,31,EUR,61.60166666666667
2024-01-22,10115,Berlin,2000.0,Non-Bonus,42,EUR,63.550000000000004
2024-01-22,10115,Berlin,3500.0,Non-Bonus,48,EUR,104.1875
2024-01-22,81539,München,3500.0,Non-Bonus,27,EUR,97.33
2024-01-22,10115,Berlin,4250.0,Non-Bonus,3,EUR,94.295
2024-01-22,10115,Berlin,4250.0,Non-Bonus,10,EUR,110.64916666666666
2024-01-22,10115,Berlin,4250.0,Non-Bonus,20,EUR,114.59249999999999
2024-01-22,81539,München,4250.0,Non-Bonus,2,EUR,89.04166666666667
2024-01-22,81539,München,2500.0,Non-Bonus,23,EUR,70.72583333333334
2024-01-22,10115,Berlin,4000.0,Non-Bonus,3,EUR,89.56333333333333
2024-01-22,10115,Berlin,4000.0,Non-Bonus,7,EUR,101.875
2024-01-22,10115,Berlin,4000.0,Non-Bonus,49,EUR,118.26166666666667
2024-01-22,10115,Berlin,4500.0,Non-Bonus,35,EUR,128.20250000000001
2024-01-22,10115,Berlin,4500.0,Non-Bonus,43,EUR,130.61249999999998
2024-01-22,81539,München,4500.0,Non-Bonus,42,EUR,128.1975
2024-01-22,81539,München,4500.0,Non-Bonus,49,EUR,129.94
2024-01-22,10115,Berlin,500.0,Non-Bonus,33,EUR,23.718333333333334
2024-01-22,10115,Berlin,500.0,Non-Bonus,50,EUR,25.745833333333334
2024-01-22,10115,Berlin,500.0,Bonus,24,EUR,22.048333333333332
2024-01-22,10115,Berlin,500.0,Bonus,26,EUR,22.394166666666667
2024-01-22,81539,München,500.0,Bonus,8,EUR,19.863333333333333
2024-01-22,81539,München,500.0,Bonus,30,EUR,22.9175
2024-01-22,10115,Berlin,1500.0,Non-Bonus,20,EUR,47.189166666666665
2024-01-22,10115,Berlin,1500.0,Non-Bonus,22,EUR,47.604166666666664
2024-01-22,81539,München,1500.0,Non-Bonus,23,EUR,47.06166666666667
2024-01-22,81539,München,1000.0,Non-Bonus,29,EUR,36.149166666666666
2024-01-22,81539,München,1000.0,Non-Bonus,46,EUR,37.69166666666667
2024-01-22,81539,München,2500.0,Bonus,39,EUR,68.29166666666667
2024-01-22,10115,Berlin,4000.0,Bonus,35,EUR,102.71
2024-01-22,81539,München,4000.0,Bonus,14,EUR,95.3
2024-01-22,81539,München,4000.0,Bonus,30,EUR,98.92916666666667
2024-01-22,81539,München,3000.0,Bonus,22,EUR,72.92583333333333
2024-01-22,10115,Berlin,4250.0,Bonus,34,EUR,109.32333333333334
2024-01-22,81539,München,4250.0,Bonus,1,EUR,85.15666666666667
2024-01-22,81539,München,4250.0,Bonus,11,EUR,101.77083333333333
2024-01-22,81539,München,5000.0,Bonus,8,EUR,117.79166666666667
2024-01-22,81539,München,4500.0,Bonus,4,EUR,102.2275
2024-01-22,81539,München,4500.0,Bonus,36,EUR,113.98416666666667
2024-01-22,81539,München,3500.0,Bonus,49,EUR,94.3325
2024-01-22,10115,Berlin,2000.0,Bonus,33,EUR,55.465
2024-01-22,10115,Berlin,2000.0,Bonus,46,EUR,58.73583333333334
2024-01-22,81539,München,2000.0,Bonus,8,EUR,48.7475
2024-01-22,81539,München,2000.0,Bonus,26,EUR,53.05833333333334
2024-01-22,81539,München,1000.0,Bonus,4,EUR,29.500833333333333
2024-01-22,10115,Berlin,3000.0,Non-Bonus,28,EUR,85.91666666666667
2024-01-22,81539,München,1500.0,Bonus,3,EUR,38.645
2024-01-22,81539,München,1500.0,Bonus,47,EUR,46.5875
2024-01-22,10115,Berlin,5000.0,Non-Bonus,3,EUR,108.49166666666667
2024-01-22,10115,Berlin,2000.0,Non-Bonus,7,EUR,57.4175
2024-01-22,81539,München,2000.0,Non-Bonus,13,EUR,57.314166666666665
2024-01-22,81539,München,2000.0,Non-Bonus,40,EUR,62.07833333333334
2024-01-22,10115,Berlin,3500.0,Non-Bonus,21,EUR,96.22333333333334
2024-01-22,10115,Berlin,3500.0,Non-Bonus,37,EUR,101.87416666666667
2024-01-22,10115,Berlin,3500.0,Non-Bonus,42,EUR,102.7075
2024-01-22,10115,Berlin,4250.0,Non-Bonus,15,EUR,113.74666666666667
2024-01-22,10115,Berlin,4250.0,Non-Bonus,41,EUR,122.95666666666666
2024-01-22,81539,München,4250.0,Non-Bonus,25,EUR,114.59249999999999
2024-01-22,81539,München,4250.0,Non-Bonus,28,EUR,116.47166666666668
2024-01-22,10115,Berlin,2500.0,Non-Bonus,26,EUR,72.56833333333334
2024-01-22,10115,Berlin,4000.0,Non-Bonus,21,EUR,108.70833333333333
2024-01-22,10115,Berlin,4000.0,Non-Bonus,25,EUR,110.66916666666667
2024-01-22,81539,München,4000.0,Non-Bonus,12,EUR,102.49583333333334
2024-01-22,81539,München,4000.0,Non-Bonus,31,EUR,111.19083333333333
2024-01-22,10115,Berlin,4500.0,Non-Bonus,16,EUR,119.935
2024-01-22,10115,Berlin,4500.0,Non-Bonus,37,EUR,128.88750000000002
2024-01-22,81539,München,500.0,Non-Bonus,4,EUR,21.319166666666668
2024-01-22,81539,München,500.0,Non-Bonus,35,EUR,24.330833333333334
2024-01-22,10115,Berlin,500.0,Bonus,37,EUR,23.199166666666667
2024-01-22,81539,München,500.0,Bonus,18,EUR,21.319166666666668
2024-01-22,81539,München,500.0,Bonus,40,EUR,23.71666666666667
2024-01-22,81539,München,500.0,Bonus,41,EUR,23.761666666666667
2024-01-22,81539,München,1500.0,Non-Bonus,25,EUR,47.50333333333333
2024-01-22,81539,München,1500.0,Non-Bonus,29,EUR,48.119166666666665
2024-01-22,10115,Berlin,1000.0,Non-Bonus,10,EUR,34.12833333333334
2024-01-22,10115,Berlin,1000.0,Non-Bonus,19,EUR,34.93333333333333
2024-01-22,10115,Berlin,1000.0,Non-Bonus,44,EUR,37.11333333333334
2024-01-22,81539,München,1000.0,Non-Bonus,20,EUR,34.824999999999996
2024-01-22,10115,Berlin,2500.0,Bonus,26,EUR,62.62083333333334
2024-01-22,10115,Berlin,4000.0,Bonus,27,EUR,100.60833333333333
2024-01-22,10115,Berlin,4000.0,Bonus,29,EUR,101.17750000000001
2024-01-22,10115,Berlin,4000.0,Bonus,37,EUR,103.15333333333332
2024-01-22,81539,München,4000.0,Bonus,31,EUR,99.61583333333334
2024-01-22,81539,München,4000.0,Bonus,42,EUR,104.31583333333333
2024-01-22,10115,Berlin,3000.0,Bonus,3,EUR,67.50583333333334
2024-01-22,10115,Berlin,3000.0,Bonus,35,EUR,79.09083333333334
2024-01-22,81539,München,3000.0,Bonus,8,EUR,68.04833333333333
2024-01-22,10115,Berlin,4250.0,Bonus,8,EUR,102.33333333333333
2024-01-22,10115,Berlin,4250.0,Bonus,9,EUR,102.3525
2024-01-22,10115,Berlin,4250.0,Bonus,26,EUR,106.425
2024-01-22,81539,München,4250.0,Bonus,33,EUR,107.15333333333332
2024-01-22,10115,Berlin,5000.0,Bonus,31,EUR,128.14666666666668
2024-01-22,10115,Berlin,4500.0,Bonus,22,EUR,111.5775
2024-01-22,81539,München,4500.0,Bonus,28,EUR,110.57416666666667
2024-01-22,81539,München,4500.0,Bonus,49,EUR,118.78416666666668
2024-01-22,81539,München,4500.0,Bonus,50,EUR,119.92
2024-01-22,10115,Berlin,3500.0,Bonus,26,EUR,88.92
2024-01-22,10115,Berlin,3500.0,Bonus,32,EUR,89.72583333333334
2024-01-22,81539,München,3500.0,Bonus,16,EUR,83.1875
2024-01-22,81539,München,3500.0,Bonus,42,EUR,92.10083333333334
2024-01-22,10115,Berlin,2000.0,Bonus,2,EUR,47.34166666666667
2024-01-22,10115,Berlin,2000.0,Bonus,16,EUR,48.96666666666667
2024-01-22,10115,Berlin,2000.0,Bonus,23,EUR,50.95083333333333
2024-01-22,10115,Berlin,2000.0,Bonus,31,EUR,55.34
2024-01-22,81539,München,2000.0,Bonus,10,EUR,48.76666666666667
2024-01-22,81539,München,2000.0,Bonus,35,EUR,56.737500000000004
2024-01-22,10115,Berlin,1000.0,Bonus,50,EUR,36.016666666666666
2024-01-22,81539,München,3000.0,Non-Bonus,41,EUR,88.25916666666666
2024-01-22,10115,Berlin,1500.0,Bonus,25,EUR,42.69083333333333
2024-01-22,10115,Berlin,5000.0,Non-Bonus,11,EUR,128.68833333333333
2024-01-22,10115,Berlin,5000.0,Non-Bonus,14,EUR,131.45833333333334
2024-01-22,10115,Berlin,5000.0,Non-Bonus,30,EUR,140.05083333333332
2024-01-22,10115,Berlin,5000.0,Non-Bonus,39,EUR,143.46
2024-01-22,10115,Berlin,2000.0,Non-Bonus,34,EUR,62.52
2024-01-22,10115,Berlin,2000.0,Non-Bonus,47,EUR,63.75666666666667
2024-01-22,81539,München,2000.0,Non-Bonus,31,EUR,61.17416666666667
2024-01-22,10115,Berlin,3500.0,Non-Bonus,19,EUR,95.61916666666667
2024-01-22,10115,Berlin,3500.0,Non-Bonus,39,EUR,102.39583333333333
2024-01-22,81539,München,3500.0,Non-Bonus,46,EUR,102.78666666666668
2024-01-22,10115,Berlin,4250.0,Non-Bonus,26,EUR,118.0575
2024-01-22,10115,Berlin,4250.0,Non-Bonus,39,EUR,122.35916666666667
2024-01-22,81539,München,4250.0,Non-Bonus,13,EUR,110.67333333333333
2024-01-22,10115,Berlin,2500.0,Non-Bonus,9,EUR,69.5
2024-01-22,81539,München,2500.0,Non-Bonus,35,EUR,74.1825
2024-01-22,10115,Berlin,4000.0,Non-Bonus,6,EUR,100.60833333333333
2024-01-22,10115,Berlin,4000.0,Non-Bonus,40,EUR,115.80916666666667
2024-01-22,81539,München,4000.0,Non-Bonus,40,EUR,113.9525
2024-01-22,81539,München,4500.0,Non-Bonus,45,EUR,129.45333333333335
2024-01-22,10115,Berlin,500.0,Non-Bonus,1,EUR,19.583333333333332
2024-01-22,81539,München,500.0,Non-Bonus,9,EUR,22.0175
2024-01-22,81539,München,500.0,Non-Bonus,26,EUR,23.4525
2024-01-22,81539,München,500.0,Non-Bonus,37,EUR,24.578333333333333
2024-01-22,10115,Berlin,500.0,Bonus,4,EUR,19.48
2024-01-22,10115,Berlin,500.0,Bonus,21,EUR,21.3125
2024-01-22,10115,Berlin,500.0,Bonus,31,EUR,22.808333333333334
2024-01-22,10115,Berlin,500.0,Bonus,33,EUR,22.925
2024-01-22,81539,München,500.0,Bonus,5,EUR,9999.0
2024-01-22,10115,Berlin,1500.0,Non-Bonus,1,EUR,38.7525
2024-01-22,10115,Berlin,1500.0,Non-Bonus,47,EUR,50.51666666666667
2024-01-22,10115,Berlin,1500.0,Non-Bonus,49,EUR,50.574999999999996
2024-01-22,81539,München,1500.0,Non-Bonus,30,EUR,48.16583333333333
2024-01-22,10115,Berlin,1000.0,Non-Bonus,7,EUR,33.545
2024-01-22,81539,München,1000.0,Non-Bonus,10,EUR,33.8275
2024-01-22,81539,München,1000.0,Non-Bonus,13,EUR,34.125
2024-01-22,81539,München,1000.0,Non-Bonus,37,EUR,36.645
2024-01-22,10115,Berlin,2500.0,Bonus,16,EUR,60.2875
2024-01-22,10115,Berlin,2500.0,Bonus,21,EUR,61.66833333333333
2024-01-22,10115,Berlin,2500.0,Bonus,35,EUR,66.84833333333333
2024-01-22,81539,München,2500.0,Bonus,3,EUR,56.971666666666664
2024-01-22,81539,München,2500.0,Bonus,10,EUR,59.25416666666666
2024-01-22,81539,München,2500.0,Bonus,50,EUR,70.07583333333334
2024-01-22,10115,Berlin,4000.0,Bonus,4,EUR,91.79666666666667
2024-01-22,10115,Berlin,4000.0,Bonus,19,EUR,98.10000000000001
2024-01-22,10115,Berlin,3000.0,Bonus,21,EUR,73.76916666666666
2024-01-22,10115,Berlin,3000.0,Bonus,50,EUR,82.56083333333333
2024-01-22,81539,München,3000.0,Bonus,32,EUR,77.5575
2024-01-22,81539,München,3000.0,Bonus,39,EUR,79.73
2024-01-22,81539,München,4250.0,Bonus,46,EUR,112.00166666666667
2024-01-22,10115,Berlin,5000.0,Bonus,29,EUR,127.2325
2024-01-22,10115,Berlin,5000.0,Bonus,50,EUR,133.67833333333334
2024-01-22,10115,Berlin,4500.0,Bonus,16,EUR,110.20583333333333
2024-01-22,10115,Berlin,4500.0,Bonus,19,EUR,110.56666666666666
2024-01-22,81539,München,4500.0,Bonus,1,EUR,89.745
2024-01-22,81539,München,4500.0,Bonus,21,EUR,108.80583333333334
2024-01-22,81539,München,4500.0,Bonus,39,EUR,115.03666666666668
2024-01-22,10115,Berlin,3500.0,Bonus,5,EUR,78.74249999999999
2024-01-22,81539,München,2000.0,Bonus,39,EUR,57.495000000000005
2024-01-22,10115,Berlin,1000.0,Bonus,23,EUR,32.625
2024-01-22,10115,Berlin,1000.0,Bonus,35,EUR,34.3375
2024-01-22,81539,München,1000.0,Bonus,35,EUR,34.1225
2024-01-22,81539,München,3000.0,Non-Bonus,9,EUR,79.55
2024-01-22,81539,München,3000.0,Non-Bonus,37,EUR,87.17750000000001
2024-01-22,81539,München,1500.0,Bonus,7,EUR,39.03416666666667
2024-01-22,81539,München,1500.0,Bonus,50,EUR,47.06166666666667
2024-01-22,10115,Berlin,2000.0,Non-Bonus,37,EUR,62.58916666666667
2024-01-22,81539,München,2000.0,Non-Bonus,3,EUR,49.208333333333336
2024-01-22,10115,Berlin,3500.0,Non-Bonus,3,EUR,80.09916666666668
2024-01-22,10115,Berlin,3500.0,Non-Bonus,7,EUR,91.50083333333333
2024-01-22,10115,Berlin,3500.0,Non-Bonus,17,EUR,95.17916666666667
2024-01-22,10115,Berlin,4250.0,Non-Bonus,2,EUR,91.46666666666665
2024-01-22,81539,München,4250.0,Non-Bonus,11,EUR,108.23166666666667
2024-01-22,81539,München,4250.0,Non-Bonus,22,EUR,112.7925
2024-01-22,10115,Berlin,2500.0,Non-Bonus,12,EUR,70.2625
2024-01-22,10115,Berlin,2500.0,Non-Bonus,22,EUR,71.25333333333333
2024-01-22,10115,Berlin,2500.0,Non-Bonus,30,EUR,73.41333333333334
2024-01-22,10115,Berlin,2500.0,Non-Bonus,38,EUR,76.10333333333334
2024-01-22,10115,Berlin,2500.0,Non-Bonus,41,EUR,76.35833333333333
2024-01-22,81539,München,2500.0,Non-Bonus,27,EUR,71.40083333333332
2024-01-22,10115,Berlin,4000.0,Non-Bonus,28,EUR,112.25666666666666
2024-01-22,10115,Berlin,4000.0,Non-Bonus,39,EUR,115.77916666666665
2024-01-22,81539,München,4000.0,Non-Bonus,11,EUR,101.9525
2024-01-22,81539,München,4000.0,Non-Bonus,27,EUR,110.03250000000001
2024-01-22,81539,München,4500.0,Non-Bonus,1,EUR,90.875
2024-01-22,81539,München,4500.0,Non-Bonus,29,EUR,123.43083333333334
2024-01-22,81539,München,500.0,Non-Bonus,25,EUR,23.420833333333334
2024-01-22,81539,München,500.0,Non-Bonus,44,EUR,25.386666666666667
2024-01-22,10115,Berlin,500.0,Bonus,25,EUR,22.11916666666667
2024-01-22,81539,München,500.0,Bonus,7,EUR,19.851666666666667
2024-01-22,81539,München,500.0,Bonus,24,EUR,22.299166666666665
2024-01-22,81539,München,500.0,Bonus,34,EUR,23.179166666666664
2024-01-22,81539,München,500.0,Bonus,50,EUR,25.375833333333333
2024-01-22,10115,Berlin,1500.0,Non-Bonus,16,EUR,47.0525
2024-01-22,10115,Berlin,1500.0,Non-Bonus,23,EUR,47.604166666666664
2024-01-22,10115,Berlin,1500.0,Non-Bonus,43,EUR,50.335
2024-01-22,81539,München,1500.0,Non-Bonus,32,EUR,48.61166666666667
2024-01-22,81539,München,1500.0,Non-Bonus,48,EUR,50.695
2024-01-22,10115,Berlin,1000.0,Non-Bonus,11,EUR,34.3375
2024-01-22,10115,Berlin,1000.0,Non-Bonus,39,EUR,36.791666666666664
2024-01-22,81539,München,1000.0,Non-Bonus,31,EUR,36.29083333333333
2024-01-22,81539,München,1000.0,Non-Bonus,39,EUR,36.91583333333333
2024-01-22,10115,Berlin,2500.0,Bonus,27,EUR,62.66833333333333
2024-01-22,10115,Berlin,2500.0,Bonus,34,EUR,66.25666666666667
2024-01-22,10115,Berlin,2500.0,Bonus,37,EUR,68.24
2024-01-22,81539,München,2500.0,Bonus,34,EUR,67.0625
2024-01-22,10115,Berlin,4000.0,Bonus,11,EUR,95.46666666666665
2024-01-22,10115,Berlin,4000.0,Bonus,22,EUR,99.20583333333333
2024-01-22,10115,Berlin,4000.0,Bonus,46,EUR,106.56416666666667
2024-01-22,10115,Berlin,4000.0,Bonus,48,EUR,107.06666666666666
2024-01-22,10115,Berlin,3000.0,Bonus,23,EUR,74.52
2024-01-22,10115,Berlin,3000.0,Bonus,37,EUR,80.25
2024-01-22,81539,München,3000.0,Bonus,11,EUR,70.88333333333334
2024-01-22,10115,Berlin,4250.0,Bonus,23,EUR,105.91416666666667
2024-01-22,10115,Berlin,4250.0,Bonus,28,EUR,106.86416666666666
2024-01-22,10115,Berlin,4250.0,Bonus,35,EUR,109.36416666666666
2024-01-22,81539,München,5000.0,Bonus,32,EUR,125.4375
2024-01-22,10115,Berlin,4500.0,Bonus,30,EUR,114.08333333333333
2024-01-22,10115,Berlin,4500.0,Bonus,43,EUR,117.6425
2024-01-22,81539,München,4500.0,Bonus,2,EUR,90.875
2024-01-22,10115,Berlin,3500.0,Bonus,17,EUR,84.63250000000001
2024-01-22,10115,Berlin,3500.0,Bonus,42,EUR,92.52583333333332
2024-01-22,10115,Berlin,2000.0,Bonus,36,EUR,57.35833333333333
2024-01-22,81539,München,2000.0,Bonus,15,EUR,49.46666666666667
2024-01-22,81539,München,1000.0,Bonus,13,EUR,29.810000000000002
2024-01-22,81539,München,1000.0,Bonus,42,EUR,34.361666666666665
2024-01-22,10115,Berlin,3000.0,Non-Bonus,4,EUR,80.25
2024-01-22,81539,München,3000.0,Non-Bonus,12,EUR,79.73
2024-01-22,81539,München,3000.0,Non-Bonus,29,EUR,84.98
2024-01-22,81539,München,3000.0,Non-Bonus,38,EUR,87.19083333333333
2024-01-22,10115,Berlin,1500.0,Bonus,34,EUR,45.4725
2024-01-22,81539,München,1500.0,Bonus,10,EUR,39.22083333333333
2024-01-22,10115,Berlin,5000.0,Non-Bonus,45,EUR,144.65
2024-01-22,81539,München,5000.0,Non-Bonus,31,EUR,137.19916666666668
2024-01-22,10115,Berlin,2000.0,Non-Bonus,23,EUR,59.75666666666667
2024-01-22,10115,Berlin,2000.0,Non-Bonus,25,EUR,59.8675
2024-01-22,10115,Berlin,2000.0,Non-Bonus,32,EUR,61.994166666666665
2024-01-22,10115,Berlin,3500.0,Non-Bonus,47,EUR,104.185
