report_date,postcode,location_name,annual_consumption_in_kWh,market,ranking,currency,gross_price_per_month
2024-01-29,81539,München,2000.0,Bonus,8,EUR,48.425000000000004
2024-01-29,81539,München,5000.0,Bonus,25,EUR,120.81833333333333
2024-01-29,81539,München,1000.0,Bonus,35,EUR,33.69166666666667
2024-01-29,81539,München,500.0,Bonus,46,EUR,25.168333333333333
2024-01-29,81539,München,1500.0,Bonus,17,EUR,39.8725
2024-01-29,81539,München,1500.0,Bonus,31,EUR,43.219166666666666
2024-01-29,81539,München,3000.0,Bonus,30,EUR,76.09916666666668
2024-01-29,81539,München,4000.0,Bonus,47,EUR,105.14833333333333
2024-01-29,81539,München,4500.0,Bonus,7,EUR,100.47500000000001
2024-01-29,81539,München,2500.0,Bonus,3,EUR,55.83416666666667
2024-01-29,81539,München,2500.0,Bonus,5,EUR,56.06666666666666
2024-01-29,81539,München,2000.0,Bonus,37,EUR,56.61416666666667
2024-01-29,81539,München,2000.0,Bonus,46,EUR,58.31333333333333
2024-01-29,81539,München,5000.0,Bonus,3,EUR,102.78666666666668
2024-01-29,81539,München,5000.0,Bonus,6,EUR,112.95416666666667
2024-01-29,81539,München,1000.0,Bonus,3,EUR,28.5825
2024-01-29,81539,München,1000.0,Bonus,38,EUR,34.024166666666666
2024-01-29,81539,München,1000.0,Bonus,42,EUR,34.2125
2024-01-29,81539,München,1000.0,Bonus,43,EUR,34.24166666666667
2024-01-29,81539,München,500.0,Bonus,34,EUR,23.316666666666666
2024-01-29,81539,München,4250.0,Bonus,1,EUR,85.15666666666667
2024-01-29,81539,München,4250.0,Bonus,24,EUR,102.27916666666665
2024-01-29,81539,München,4250.0,Bonus,27,EUR,102.61833333333334
2024-01-29,81539,München,3000.0,Bonus,8,EUR,66.13416666666667
2024-01-29,81539,München,3500.0,Bonus,9,EUR,78.365
2024-01-29,81539,München,3500.0,Bonus,29,EUR,86.89916666666666
2024-01-29,81539,München,4000.0,Bonus,36,EUR,100.91583333333334
2024-01-29,81539,München,4500.0,Bonus,43,EUR,116.61416666666666
2024-01-29,81539,München,2500.0,Bonus,38,EUR,67.875
2024-01-29,81539,München,2000.0,Bonus,12,EUR,48.8725
2024-01-29,81539,München,5000.0,Bonus,9,EUR,117.57166666666666
2024-01-29,81539,München,1000.0,Bonus,2,EUR,27.77
2024-01-29,81539,München,1000.0,Bonus,17,EUR,30.243333333333336
2024-01-29,81539,München,500.0,Bonus,30,EUR,23.075
2024-01-29,81539,München,1500.0,Bonus,22,EUR,40.19
2024-01-29,81539,München,1500.0,Bonus,27,EUR,41.02833333333333
2024-01-29,81539,München,4250.0,Bonus,2,EUR,86.70833333333333
2024-01-29,81539,München,4250.0,Bonus,15,EUR,100.86166666666666
2024-01-29,81539,München,3000.0,Bonus,15,EUR,69.77166666666666
2024-01-29,81539,München,3000.0,Bonus,36,EUR,78.175
2024-01-29,81539,München,3000.0,Bonus,44,EUR,80.04916666666666
2024-01-29,81539,München,4000.0,Bonus,7,EUR,87.99583333333334
2024-01-29,81539,München,4000.0,Bonus,28,EUR,97.02
2024-01-29,81539,München,2500.0,Bonus,11,EUR,57.541666666666664
2024-01-29,81539,München,2500.0,Bonus,39,EUR,68.05333333333333
2024-01-29,81539,München,2000.0,Bonus,20,EUR,49.208333333333336
2024-01-29,81539,München,2000.0,Bonus,25,EUR,50.509166666666665
2024-01-29,81539,München,2000.0,Bonus,47,EUR,58.5325
2024-01-29,81539,München,5000.0,Bonus,13,EUR,118.01833333333333
2024-01-29,81539,München,5000.0,Bonus,36,EUR,126.17583333333333
2024-01-29,81539,München,1000.0,Bonus,28,EUR,33.050000000000004
2024-01-29,81539,München,1000.0,Bonus,30,EUR,33.1675
2024-01-29,81539,München,500.0,Bonus,21,EUR,22.15416666666667
2024-01-29,81539,München,500.0,Bonus,40,EUR,24.330833333333334
2024-01-29,81539,München,500.0,Bonus,45,EUR,24.978333333333335
2024-01-29,81539,München,1500.0,Bonus,20,EUR,40.145
2024-01-29,81539,München,4250.0,Bonus,25,EUR,102.50833333333333
2024-01-29,81539,München,4250.0,Bonus,34,EUR,106.71416666666666
2024-01-29,81539,München,4250.0,Bonus,37,EUR,108.02583333333332
2024-01-29,81539,München,3000.0,Bonus,16,EUR,69.8
2024-01-29,81539,München,3000.0,Bonus,18,EUR,70.17083333333333
2024-01-29,81539,München,3500.0,Bonus,12,EUR,81.10916666666667
2024-01-29,81539,München,3500.0,Bonus,36,EUR,88.89583333333333
2024-01-29,81539,München,4000.0,Bonus,21,EUR,95.17083333333333
2024-01-29,81539,München,4500.0,Bonus,32,EUR,111.59166666666665
2024-01-29,81539,München,2000.0,Bonus,3,EUR,46.3375
2024-01-29,81539,München,2000.0,Bonus,5,EUR,46.73666666666667
2024-01-29,81539,München,2000.0,Bonus,34,EUR,56.12416666666667
2024-01-29,81539,München,2000.0,Bonus,40,EUR,57.20333333333334
2024-01-29,81539,München,2000.0,Bonus,42,EUR,57.68333333333334
2024-01-29,81539,München,5000.0,Bonus,11,EUR,117.62166666666667
2024-01-29,81539,München,1000.0,Bonus,6,EUR,29.275000000000002
2024-01-29,81539,München,1000.0,Bonus,10,EUR,29.50916666666667
2024-01-29,81539,München,500.0,Bonus,31,EUR,23.17
2024-01-29,81539,München,1500.0,Bonus,50,EUR,46.836666666666666
2024-01-29,81539,München,4250.0,Bonus,3,EUR,89.04166666666667
2024-01-29,81539,München,3000.0,Bonus,4,EUR,65.58583333333333
2024-01-29,81539,München,3000.0,Bonus,24,EUR,72.215
2024-01-29,81539,München,3000.0,Bonus,33,EUR,77.5575
2024-01-29,81539,München,3500.0,Bonus,11,EUR,78.38833333333334
2024-01-29,81539,München,3500.0,Bonus,23,EUR,83.8125
2024-01-29,81539,München,4000.0,Bonus,5,EUR,87.5225
2024-01-29,81539,München,4000.0,Bonus,26,EUR,96.86583333333334
2024-01-29,81539,München,4000.0,Bonus,37,EUR,101.39083333333333
2024-01-29,81539,München,4500.0,Bonus,4,EUR,99.98166666666667
2024-01-29,81539,München,4500.0,Bonus,40,EUR,115.59750000000001
2024-01-29,81539,München,4500.0,Bonus,50,EUR,118.58833333333332
2024-01-29,81539,München,2500.0,Bonus,13,EUR,58.5875
2024-01-29,81539,München,5000.0,Bonus,18,EUR,119.8575
2024-01-29,81539,München,1000.0,Bonus,1,EUR,25.72666666666667
2024-01-29,81539,München,1000.0,Bonus,12,EUR,29.5675
2024-01-29,81539,München,1000.0,Bonus,24,EUR,32.21583333333333
2024-01-29,81539,München,1000.0,Bonus,40,EUR,34.141666666666666
2024-01-29,81539,München,1000.0,Bonus,45,EUR,34.641666666666666
2024-01-29,81539,München,1500.0,Bonus,6,EUR,38.637499999999996
2024-01-29,81539,München,1500.0,Bonus,42,EUR,45.82
2024-01-29,81539,München,3000.0,Bonus,9,EUR,68.3175
2024-01-29,81539,München,3500.0,Bonus,34,EUR,88.54416666666667
2024-01-29,81539,München,3500.0,Bonus,39,EUR,89.49833333333333
2024-01-29,81539,München,3500.0,Bonus,49,EUR,93.36583333333334
2024-01-29,81539,München,4000.0,Bonus,12,EUR,92.52583333333332
2024-01-29,81539,München,4000.0,Bonus,20,EUR,95.13333333333333
2024-01-29,81539,München,4000.0,Bonus,46,EUR,104.87083333333334
2024-01-29,81539,München,2500.0,Bonus,35,EUR,67.245
2024-01-29,81539,München,2000.0,Bonus,4,EUR,46.354166666666664
2024-01-29,81539,München,2000.0,Bonus,32,EUR,55.55833333333334
2024-01-29,81539,München,2000.0,Bonus,41,EUR,57.55416666666667
2024-01-29,81539,München,2000.0,Bonus,50,EUR,58.8675
2024-01-29,81539,München,1000.0,Bonus,5,EUR,29.005
2024-01-29,81539,München,1000.0,Bonus,23,EUR,31.926666666666666
2024-01-29,81539,München,1000.0,Bonus,36,EUR,33.79083333333333
2024-01-29,81539,München,1000.0,Bonus,39,EUR,34.125
2024-01-29,81539,München,1500.0,Bonus,7,EUR,38.641666666666666
2024-01-29,81539,München,1500.0,Bonus,11,EUR,38.913333333333334
2024-01-29,81539,München,1500.0,Bonus,37,EUR,45.31916666666667
2024-01-29,81539,München,4250.0,Bonus,44,EUR,110.58749999999999
2024-01-29,81539,München,3000.0,Bonus,20,EUR,70.74249999999999
2024-01-29,81539,München,3500.0,Bonus,1,EUR,72.39166666666667
2024-01-29,81539,München,4000.0,Bonus,17,EUR,94.91416666666667
2024-01-29,81539,München,4500.0,Bonus,13,EUR,106.66250000000001
2024-01-29,81539,München,2500.0,Bonus,23,EUR,60.32
2024-01-29,81539,München,2500.0,Bonus,48,EUR,69.44083333333333
2024-01-29,81539,München,2000.0,Bonus,35,EUR,56.32083333333333
2024-01-29,81539,München,2000.0,Bonus,39,EUR,56.9975
2024-01-29,81539,München,2000.0,Bonus,45,EUR,57.94833333333333
2024-01-29,81539,München,5000.0,Bonus,14,EUR,118.20833333333333
2024-01-29,81539,München,5000.0,Bonus,24,EUR,120.80083333333333
2024-01-29,81539,München,5000.0,Bonus,31,EUR,124.2575
2024-01-29,81539,München,1000.0,Bonus,7,EUR,29.441666666666666
2024-01-29,81539,München,4250.0,Bonus,16,EUR,100.9225
2024-01-29,81539,München,4250.0,Bonus,48,EUR,111.8775
2024-01-29,81539,München,3500.0,Bonus,50,EUR,93.79
2024-01-29,81539,München,4000.0,Bonus,19,EUR,95.04083333333334
2024-01-29,81539,München,4500.0,Bonus,33,EUR,112.53166666666668
2024-01-29,81539,München,2500.0,Bonus,49,EUR,69.44083333333333
2024-01-29,81539,München,5000.0,Bonus,46,EUR,130.025
2024-01-29,81539,München,1000.0,Bonus,49,EUR,35.06583333333334
2024-01-29,81539,München,500.0,Bonus,3,EUR,19.329166666666666
2024-01-29,81539,München,1500.0,Bonus,12,EUR,38.935833333333335
2024-01-29,81539,München,1500.0,Bonus,32,EUR,43.95249999999999
2024-01-29,81539,München,1500.0,Bonus,41,EUR,45.5075
2024-01-29,81539,München,4250.0,Bonus,10,EUR,99.575
2024-01-29,81539,München,4250.0,Bonus,30,EUR,103.71583333333332
2024-01-29,81539,München,3000.0,Bonus,17,EUR,69.80333333333333
2024-01-29,81539,München,3500.0,Bonus,14,EUR,81.60416666666667
2024-01-29,81539,München,3500.0,Bonus,40,EUR,90.11333333333333
2024-01-29,81539,München,3500.0,Bonus,48,EUR,92.89
2024-01-29,81539,München,4000.0,Bonus,48,EUR,105.3075
2024-01-29,81539,München,4500.0,Bonus,37,EUR,114.15499999999999
2024-01-29,81539,München,2500.0,Bonus,15,EUR,58.80416666666667
2024-01-29,81539,München,2500.0,Bonus,27,EUR,62.45333333333334
2024-01-29,81539,München,2500.0,Bonus,42,EUR,68.60416666666667
2024-01-29,81539,München,2500.0,Bonus,50,EUR,69.63250000000001
2024-01-29,81539,München,5000.0,Bonus,28,EUR,122.14333333333333
2024-01-29,81539,München,5000.0,Bonus,39,EUR,127.50666666666666
2024-01-29,81539,München,5000.0,Bonus,45,EUR,129.96416666666667
2024-01-29,81539,München,1000.0,Bonus,16,EUR,30.008333333333336
2024-01-29,81539,München,1000.0,Bonus,18,EUR,30.359166666666667
2024-01-29,81539,München,1000.0,Bonus,46,EUR,34.6875
2024-01-29,81539,München,1000.0,Bonus,47,EUR,34.90083333333333
2024-01-29,81539,München,500.0,Bonus,17,EUR,21.91416666666667
2024-01-29,81539,München,4250.0,Bonus,21,EUR,101.51166666666667
2024-01-29,81539,München,4250.0,Bonus,33,EUR,106.32083333333333
2024-01-29,81539,München,4250.0,Bonus,35,EUR,106.71416666666666
2024-01-29,81539,München,3000.0,Bonus,10,EUR,68.35000000000001
2024-01-29,81539,München,3000.0,Bonus,28,EUR,75.0775
2024-01-29,81539,München,3500.0,Bonus,8,EUR,75.65916666666666
2024-01-29,81539,München,3500.0,Bonus,16,EUR,81.8575
2024-01-29,81539,München,3500.0,Bonus,25,EUR,85.34500000000001
2024-01-29,81539,München,4000.0,Bonus,27,EUR,96.99916666666667
2024-01-29,81539,München,4500.0,Bonus,3,EUR,93.62333333333333
2024-01-29,81539,München,4500.0,Bonus,48,EUR,117.94666666666666
2024-01-29,81539,München,2500.0,Bonus,12,EUR,58.471666666666664
2024-01-29,81539,München,2500.0,Bonus,36,EUR,67.53666666666668
2024-01-29,81539,München,2500.0,Bonus,44,EUR,68.7225
2024-01-29,81539,München,5000.0,Bonus,37,EUR,126.2575
2024-01-29,81539,München,500.0,Bonus,36,EUR,23.365
2024-01-29,81539,München,4250.0,Bonus,41,EUR,109.74083333333334
2024-01-29,81539,München,4000.0,Bonus,24,EUR,96.1225
2024-01-29,81539,München,4000.0,Bonus,35,EUR,100.91583333333334
2024-01-29,81539,München,4000.0,Bonus,45,EUR,104.76416666666667
2024-01-29,81539,München,4500.0,Bonus,6,EUR,100.47500000000001
2024-01-29,81539,München,4500.0,Bonus,30,EUR,110.57416666666667
2024-01-29,81539,München,4500.0,Bonus,31,EUR,111.0125
2024-01-29,81539,München,2500.0,Bonus,10,EUR,57.52166666666667
2024-01-29,81539,München,2500.0,Bonus,17,EUR,59.123333333333335
2024-01-29,81539,München,2500.0,Bonus,22,EUR,60.159166666666664
2024-01-29,81539,München,2000.0,Bonus,33,EUR,55.63666666666666
2024-01-29,81539,München,5000.0,Bonus,8,EUR,115.70833333333333
2024-01-29,81539,München,500.0,Bonus,24,EUR,22.6425
2024-01-29,81539,München,1500.0,Bonus,4,EUR,37.94166666666667
2024-01-29,81539,München,1500.0,Bonus,43,EUR,45.91166666666667
2024-01-29,81539,München,1500.0,Bonus,44,EUR,46.083333333333336
2024-01-29,81539,München,4250.0,Bonus,8,EUR,95.40499999999999
2024-01-29,81539,München,3000.0,Bonus,6,EUR,65.875
2024-01-29,81539,München,3000.0,Bonus,11,EUR,68.35833333333333
2024-01-29,81539,München,3000.0,Bonus,42,EUR,80.0325
2024-01-29,81539,München,3500.0,Bonus,19,EUR,82.12583333333333
2024-01-29,81539,München,4000.0,Bonus,2,EUR,82.54166666666667
2024-01-29,81539,München,4500.0,Bonus,18,EUR,106.87166666666667
2024-01-29,81539,München,4500.0,Bonus,35,EUR,112.88666666666667
2024-01-29,81539,München,2000.0,Bonus,38,EUR,56.68333333333334
2024-01-29,81539,München,5000.0,Bonus,27,EUR,122.09916666666668
2024-01-29,81539,München,5000.0,Bonus,35,EUR,124.95166666666667
2024-01-29,81539,München,5000.0,Bonus,44,EUR,129.02083333333334
2024-01-29,81539,München,5000.0,Bonus,49,EUR,130.7675
2024-01-29,81539,München,1000.0,Bonus,9,EUR,29.4825
2024-01-29,81539,München,1000.0,Bonus,26,EUR,32.82083333333333
2024-01-29,81539,München,1000.0,Bonus,37,EUR,33.8225
2024-01-29,81539,München,500.0,Bonus,6,EUR,19.565
2024-01-29,81539,München,500.0,Bonus,7,EUR,20.163333333333334
2024-01-29,81539,München,1500.0,Bonus,23,EUR,40.31166666666667
2024-01-29,81539,München,1500.0,Bonus,40,EUR,45.475833333333334
2024-01-29,81539,München,4250.0,Bonus,4,EUR,92.61166666666666
2024-01-29,81539,München,3000.0,Bonus,12,EUR,68.36749999999999
2024-01-29,81539,München,3000.0,Bonus,37,EUR,78.68916666666667
2024-01-29,81539,München,3500.0,Bonus,18,EUR,81.86583333333333
2024-01-29,81539,München,3500.0,Bonus,24,EUR,84.08083333333333
2024-01-29,81539,München,2500.0,Bonus,2,EUR,55.038333333333334
2024-01-29,81539,München,2500.0,Bonus,29,EUR,63.72333333333333
2024-01-29,81539,München,2000.0,Bonus,24,EUR,50.21416666666667
2024-01-29,81539,München,2000.0,Bonus,30,EUR,53.18333333333334
2024-01-29,81539,München,1000.0,Bonus,13,EUR,29.5725
2024-01-29,81539,München,500.0,Bonus,25,EUR,22.645
2024-01-29,81539,München,1500.0,Bonus,10,EUR,38.83083333333334
2024-01-29,81539,München,1500.0,Bonus,18,EUR,39.91166666666667
2024-01-29,81539,München,4250.0,Bonus,23,EUR,101.71083333333333
2024-01-29,81539,München,4250.0,Bonus,31,EUR,105.26083333333334
2024-01-29,81539,München,4250.0,Bonus,50,EUR,112.00166666666667
2024-01-29,81539,München,3000.0,Bonus,13,EUR,69.49166666666666
2024-01-29,81539,München,3000.0,Bonus,47,EUR,80.72083333333333
2024-01-29,81539,München,3000.0,Bonus,48,EUR,80.9675
2024-01-29,81539,München,3500.0,Bonus,37,EUR,89.32
2024-01-29,81539,München,4500.0,Bonus,19,EUR,107.20416666666667
2024-01-29,81539,München,2500.0,Bonus,32,EUR,64.415
2024-01-29,81539,München,2500.0,Bonus,40,EUR,68.05416666666666
2024-01-29,81539,München,5000.0,Bonus,16,EUR,118.70416666666667
2024-01-29,81539,München,5000.0,Bonus,21,EUR,120.49416666666667
2024-01-29,81539,München,1000.0,Bonus,20,EUR,30.801666666666666
2024-01-29,81539,München,500.0,Bonus,43,EUR,24.690833333333334
2024-01-29,81539,München,500.0,Bonus,49,EUR,25.375833333333333
2024-01-29,81539,München,1500.0,Bonus,3,EUR,37.62166666666666
2024-01-29,81539,München,4250.0,Bonus,20,EUR,101.50166666666667
2024-01-29,81539,München,3000.0,Bonus,1,EUR,64.215
2024-01-29,81539,München,3000.0,Bonus,50,EUR,81.89999999999999
2024-01-29,81539,München,4500.0,Bonus,1,EUR,89.745
2024-01-29,81539,München,4500.0,Bonus,15,EUR,106.80916666666667
2024-01-29,81539,München,4500.0,Bonus,16,EUR,106.81083333333333
2024-01-29,81539,München,4500.0,Bonus,36,EUR,113.27333333333333
2024-01-29,81539,München,4500.0,Bonus,46,EUR,117.5775
2024-01-29,81539,München,2500.0,Bonus,18,EUR,59.17666666666667
2024-01-29,81539,München,2500.0,Bonus,43,EUR,68.64583333333333
2024-01-29,81539,München,2000.0,Bonus,1,EUR,45.754999999999995
2024-01-29,81539,München,2000.0,Bonus,43,EUR,57.69
2024-01-29,81539,München,5000.0,Bonus,33,EUR,124.8575
2024-01-29,81539,München,5000.0,Bonus,43,EUR,128.6825
2024-01-29,81539,München,1000.0,Bonus,4,EUR,28.590833333333332
2024-01-29,81539,München,1000.0,Bonus,50,EUR,35.12583333333333
2024-01-29,81539,München,500.0,Bonus,22,EUR,22.15416666666667
2024-01-29,81539,München,1500.0,Bonus,28,EUR,42.02916666666667
2024-01-29,81539,München,1500.0,Bonus,39,EUR,45.4625
2024-01-29,81539,München,3000.0,Bonus,3,EUR,65.56916666666667
2024-01-29,81539,München,3500.0,Bonus,30,EUR,87.16250000000001
2024-01-29,81539,München,3500.0,Bonus,38,EUR,89.32
2024-01-29,81539,München,4000.0,Bonus,3,EUR,84.46
2024-01-29,81539,München,4000.0,Bonus,13,EUR,93.91083333333334
2024-01-29,81539,München,4000.0,Bonus,32,EUR,98.92916666666667
2024-01-29,81539,München,4500.0,Bonus,11,EUR,105.95083333333334
2024-01-29,81539,München,2000.0,Bonus,10,EUR,48.7475
2024-01-29,81539,München,2000.0,Bonus,13,EUR,48.92250000000001
2024-01-29,81539,München,2000.0,Bonus,23,EUR,49.9775
2024-01-29,81539,München,5000.0,Bonus,1,EUR,98.92083333333333
2024-01-29,81539,München,5000.0,Bonus,12,EUR,117.625
2024-01-29,81539,München,5000.0,Bonus,20,EUR,120.47250000000001
2024-01-29,81539,München,5000.0,Bonus,38,EUR,127.31833333333333
2024-01-29,81539,München,5000.0,Bonus,47,EUR,130.1425
2024-01-29,81539,München,500.0,Bonus,2,EUR,19.230833333333333
2024-01-29,81539,München,500.0,Bonus,23,EUR,22.299166666666665
2024-01-29,81539,München,500.0,Bonus,33,EUR,23.30333333333333
2024-01-29,81539,München,4250.0,Bonus,19,EUR,101.17833333333334
2024-01-29,81539,München,4250.0,Bonus,38,EUR,108.145
2024-01-29,81539,München,3000.0,Bonus,21,EUR,71.23416666666667
2024-01-29,81539,München,3000.0,Bonus,39,EUR,79.675
2024-01-29,81539,München,3000.0,Bonus,49,EUR,81.71166666666666
2024-01-29,81539,München,3500.0,Bonus,7,EUR,75.51666666666667
2024-01-29,81539,München,3500.0,Bonus,21,EUR,82.73083333333334
2024-01-29,81539,München,4500.0,Bonus,44,EUR,116.85416666666667
2024-01-29,81539,München,2500.0,Bonus,20,EUR,59.82
2024-01-29,81539,München,2000.0,Bonus,2,EUR,45.862500000000004
2024-01-29,81539,München,2000.0,Bonus,27,EUR,51.971666666666664
2024-01-29,81539,München,5000.0,Bonus,17,EUR,118.70583333333333
2024-01-29,81539,München,500.0,Bonus,41,EUR,24.368333333333336
2024-01-29,81539,München,3000.0,Bonus,31,EUR,76.36
2024-01-29,81539,München,3500.0,Bonus,28,EUR,86.43166666666667
2024-01-29,81539,München,3500.0,Bonus,35,EUR,88.83583333333333
2024-01-29,81539,München,4000.0,Bonus,18,EUR,94.91583333333334
2024-01-29,81539,München,4000.0,Bonus,29,EUR,97.10000000000001
2024-01-29,81539,München,4500.0,Bonus,25,EUR,108.8875
2024-01-29,81539,München,2500.0,Bonus,4,EUR,55.850833333333334
2024-01-29,81539,München,2500.0,Bonus,14,EUR,58.75416666666666
2024-01-29,81539,München,2500.0,Bonus,26,EUR,60.72416666666667
2024-01-29,81539,München,2500.0,Bonus,41,EUR,68.11166666666666
2024-01-29,81539,München,2500.0,Bonus,47,EUR,69.125
2024-01-29,81539,München,2000.0,Bonus,6,EUR,47.30916666666667
2024-01-29,81539,München,2000.0,Bonus,7,EUR,47.80833333333334
2024-01-29,81539,München,2000.0,Bonus,29,EUR,53.17416666666667
2024-01-29,81539,München,1000.0,Bonus,27,EUR,33.0
2024-01-29,81539,München,500.0,Bonus,9,EUR,20.215833333333332
2024-01-29,81539,München,1500.0,Bonus,25,EUR,40.875
2024-01-29,81539,München,4250.0,Bonus,5,EUR,92.62916666666666
2024-01-29,81539,München,4250.0,Bonus,6,EUR,93.27083333333333
2024-01-29,81539,München,4250.0,Bonus,7,EUR,94.23583333333333
2024-01-29,81539,München,4250.0,Bonus,36,EUR,107.80666666666667
2024-01-29,81539,München,4250.0,Bonus,46,EUR,110.90833333333335
2024-01-29,81539,München,3000.0,Bonus,32,EUR,77.52416666666666
2024-01-29,81539,München,3500.0,Bonus,42,EUR,91.69166666666666
2024-01-29,81539,München,4000.0,Bonus,16,EUR,94.8725
2024-01-29,81539,München,4000.0,Bonus,23,EUR,95.6925
2024-01-29,81539,München,4000.0,Bonus,25,EUR,96.21
2024-01-29,81539,München,4000.0,Bonus,33,EUR,100.11083333333333
2024-01-29,81539,München,4500.0,Bonus,28,EUR,109.54916666666666
2024-01-29,81539,München,4500.0,Bonus,49,EUR,118.395
2024-01-29,81539,München,2500.0,Bonus,30,EUR,63.92250000000001
2024-01-29,81539,München,2000.0,Bonus,19,EUR,49.083333333333336
2024-01-29,81539,München,2000.0,Bonus,26,EUR,51.51916666666667
2024-01-29,81539,München,2000.0,Bonus,36,EUR,56.54916666666667
2024-01-29,81539,München,5000.0,Bonus,41,EUR,128.43083333333334
2024-01-29,81539,München,5000.0,Bonus,48,EUR,130.71666666666667
2024-01-29,81539,München,1000.0,Bonus,41,EUR,34.2075
2024-01-29,81539,München,1500.0,Bonus,35,EUR,45.00333333333333
2024-01-29,81539,München,1500.0,Bonus,36,EUR,45.285
2024-01-29,81539,München,4250.0,Bonus,12,EUR,99.59500000000001
2024-01-29,81539,München,3000.0,Bonus,2,EUR,64.45666666666666
2024-01-29,81539,München,3000.0,Bonus,7,EUR,66.0275
2024-01-29,81539,München,3000.0,Bonus,19,EUR,70.7325
2024-01-29,81539,München,3000.0,Bonus,27,EUR,74.6525
2024-01-29,81539,München,3500.0,Bonus,5,EUR,75.30416666666666
2024-01-29,81539,München,4000.0,Bonus,8,EUR,89.18666666666667
2024-01-29,81539,München,4000.0,Bonus,9,EUR,91.77333333333333
2024-01-29,81539,München,4000.0,Bonus,10,EUR,92.5
2024-01-29,81539,München,4500.0,Bonus,14,EUR,106.66333333333334
2024-01-29,81539,München,4500.0,Bonus,39,EUR,115.03666666666668
2024-01-29,81539,München,2500.0,Bonus,16,EUR,58.854166666666664
2024-01-29,81539,München,2000.0,Bonus,9,EUR,48.6
2024-01-29,81539,München,2000.0,Bonus,15,EUR,48.9675
2024-01-29,81539,München,2000.0,Bonus,22,EUR,49.300000000000004
2024-01-29,81539,München,5000.0,Bonus,19,EUR,119.88333333333333
2024-01-29,81539,München,5000.0,Bonus,40,EUR,127.56
