report_date,postcode,location_name,annual_consumption_in_kWh,market,ranking,currency,gross_price_per_month
2024-01-15,10115,Berlin,4000.0,Non-Bonus,17,EUR,109.05666666666667
2024-01-15,10115,Berlin,4000.0,Non-Bonus,18,EUR,109.89166666666667
2024-01-15,81539,München,4000.0,Non-Bonus,24,EUR,109.87166666666667
2024-01-15,10115,Berlin,5000.0,Non-Bonus,15,EUR,133.63166666666666
2024-01-15,10115,Berlin,5000.0,Non-Bonus,35,EUR,142.66083333333333
2024-01-15,81539,München,5000.0,Non-Bonus,13,EUR,129.085
2024-01-15,81539,München,5000.0,Non-Bonus,25,EUR,136.46666666666667
2024-01-15,10115,Berlin,4250.0,Non-Bonus,16,EUR,115.25083333333333
2024-01-15,10115,Berlin,4250.0,Non-Bonus,28,EUR,120.1875
2024-01-15,10115,Berlin,4250.0,Non-Bonus,42,EUR,123.53333333333335
2024-01-15,10115,Berlin,2000.0,Bonus,47,EUR,59.88666666666666
2024-01-15,81539,München,2000.0,Bonus,30,EUR,56.153333333333336
2024-01-15,10115,Berlin,2500.0,Bonus,2,EUR,57.270833333333336
2024-01-15,10115,Berlin,2500.0,Bonus,13,EUR,60.449999999999996
2024-01-15,10115,Berlin,2500.0,Bonus,42,EUR,70.6375
2024-01-15,10115,Berlin,4500.0,Bonus,28,EUR,115.60416666666667
2024-01-15,10115,Berlin,4250.0,Bonus,21,EUR,106.90166666666666
2024-01-15,10115,Berlin,4250.0,Bonus,27,EUR,108.95
2024-01-15,10115,Berlin,4250.0,Bonus,46,EUR,114.62916666666666
2024-01-15,81539,München,4250.0,Bonus,35,EUR,108.49666666666667
2024-01-15,10115,Berlin,3000.0,Bonus,2,EUR,66.735
2024-01-15,10115,Berlin,3000.0,Bonus,43,EUR,82.9575
2024-01-15,81539,München,3000.0,Bonus,12,EUR,72.70916666666666
2024-01-15,81539,München,3000.0,Bonus,32,EUR,79.79916666666666
2024-01-15,10115,Berlin,3500.0,Bonus,11,EUR,84.22916666666667
2024-01-15,10115,Berlin,3500.0,Bonus,27,EUR,89.05166666666666
2024-01-15,81539,München,3500.0,Bonus,18,EUR,84.9475
2024-01-15,81539,München,3500.0,Bonus,44,EUR,93.90333333333332
2024-01-15,81539,München,3500.0,Bonus,45,EUR,94.8175
2024-01-15,10115,Berlin,5000.0,Bonus,19,EUR,125.13083333333333
2024-01-15,10115,Berlin,5000.0,Bonus,25,EUR,127.58333333333333
2024-01-15,81539,München,5000.0,Bonus,20,EUR,124.0675
2024-01-15,81539,München,5000.0,Bonus,36,EUR,128.6825
2024-01-15,10115,Berlin,4000.0,Bonus,22,EUR,100.99833333333333
2024-01-15,10115,Berlin,3000.0,Non-Bonus,49,EUR,91.575
2024-01-15,81539,München,3000.0,Non-Bonus,16,EUR,82.83416666666666
2024-01-15,81539,München,3000.0,Non-Bonus,47,EUR,90.04416666666667
2024-01-15,81539,München,3000.0,Non-Bonus,49,EUR,90.06666666666666
2024-01-15,10115,Berlin,3500.0,Non-Bonus,14,EUR,95.8
2024-01-15,10115,Berlin,3500.0,Non-Bonus,45,EUR,104.1875
2024-01-15,81539,München,3500.0,Non-Bonus,40,EUR,101.24000000000001
2024-01-15,10115,Berlin,2500.0,Non-Bonus,8,EUR,70.28916666666667
2024-01-15,81539,München,2500.0,Non-Bonus,40,EUR,75.21833333333333
2024-01-15,10115,Berlin,1500.0,Bonus,28,EUR,44.495000000000005
2024-01-15,10115,Berlin,1500.0,Bonus,33,EUR,45.635
2024-01-15,10115,Berlin,1500.0,Bonus,37,EUR,46.375
2024-01-15,10115,Berlin,1500.0,Bonus,46,EUR,47.215
2024-01-15,10115,Berlin,1500.0,Bonus,48,EUR,47.4
2024-01-15,81539,München,1500.0,Bonus,11,EUR,40.30416666666667
2024-01-15,10115,Berlin,1000.0,Bonus,36,EUR,34.73
2024-01-15,10115,Berlin,2000.0,Non-Bonus,7,EUR,58.02333333333333
2024-01-15,10115,Berlin,2000.0,Non-Bonus,22,EUR,60.5
2024-01-15,10115,Berlin,2000.0,Non-Bonus,36,EUR,62.88333333333333
2024-01-15,81539,München,2000.0,Non-Bonus,18,EUR,59.48333333333333
2024-01-15,81539,München,2000.0,Non-Bonus,20,EUR,59.653333333333336
2024-01-15,81539,München,2000.0,Non-Bonus,24,EUR,60.32833333333334
2024-01-15,81539,München,2000.0,Non-Bonus,30,EUR,61.17416666666667
2024-01-15,10115,Berlin,4500.0,Non-Bonus,7,EUR,117.49166666666667
2024-01-15,81539,München,4500.0,Non-Bonus,4,EUR,110.52499999999999
2024-01-15,81539,München,4500.0,Non-Bonus,29,EUR,124.195
2024-01-15,81539,München,4500.0,Non-Bonus,35,EUR,126.2425
2024-01-15,10115,Berlin,1000.0,Non-Bonus,8,EUR,34.623333333333335
2024-01-15,10115,Berlin,1000.0,Non-Bonus,28,EUR,36.125
2024-01-15,10115,Berlin,1000.0,Non-Bonus,31,EUR,36.553333333333335
2024-01-15,10115,Berlin,1000.0,Non-Bonus,39,EUR,36.791666666666664
2024-01-15,10115,Berlin,1000.0,Non-Bonus,49,EUR,37.737500000000004
2024-01-15,81539,München,1000.0,Non-Bonus,11,EUR,34.516666666666666
2024-01-15,81539,München,1000.0,Non-Bonus,13,EUR,34.86666666666667
2024-01-15,81539,München,1500.0,Non-Bonus,25,EUR,48.16583333333333
2024-01-15,81539,München,1500.0,Non-Bonus,35,EUR,48.99666666666667
2024-01-15,10115,Berlin,4000.0,Non-Bonus,1,EUR,86.675
2024-01-15,10115,Berlin,4000.0,Non-Bonus,43,EUR,117.2
2024-01-15,81539,München,4000.0,Non-Bonus,15,EUR,106.04666666666667
2024-01-15,10115,Berlin,5000.0,Non-Bonus,5,EUR,125.5
2024-01-15,10115,Berlin,5000.0,Non-Bonus,28,EUR,140.48666666666665
2024-01-15,10115,Berlin,5000.0,Non-Bonus,32,EUR,141.99583333333334
2024-01-15,81539,München,5000.0,Non-Bonus,19,EUR,133.59916666666666
2024-01-15,81539,München,5000.0,Non-Bonus,32,EUR,138.56166666666667
2024-01-15,81539,München,5000.0,Non-Bonus,35,EUR,139.22333333333333
2024-01-15,10115,Berlin,4250.0,Non-Bonus,34,EUR,122.33333333333333
2024-01-15,10115,Berlin,4250.0,Non-Bonus,43,EUR,123.90666666666668
2024-01-15,81539,München,4250.0,Non-Bonus,28,EUR,117.69333333333333
2024-01-15,81539,München,4250.0,Non-Bonus,50,EUR,123.66666666666667
2024-01-15,10115,Berlin,2000.0,Bonus,20,EUR,50.435833333333335
2024-01-15,10115,Berlin,2000.0,Bonus,34,EUR,57.435
2024-01-15,10115,Berlin,2000.0,Bonus,46,EUR,59.620000000000005
2024-01-15,81539,München,2000.0,Bonus,4,EUR,48.43833333333333
2024-01-15,81539,München,2000.0,Bonus,14,EUR,49.76666666666667
2024-01-15,10115,Berlin,2500.0,Bonus,9,EUR,60.37083333333334
2024-01-15,10115,Berlin,2500.0,Bonus,38,EUR,69.79583333333333
2024-01-15,81539,München,2500.0,Bonus,30,EUR,64.57000000000001
2024-01-15,81539,München,2500.0,Bonus,33,EUR,68.22416666666668
2024-01-15,81539,München,2500.0,Bonus,44,EUR,70.72583333333334
2024-01-15,81539,München,2500.0,Bonus,49,EUR,71.785
2024-01-15,10115,Berlin,4500.0,Bonus,9,EUR,109.28750000000001
2024-01-15,10115,Berlin,4500.0,Bonus,17,EUR,112.17833333333334
2024-01-15,10115,Berlin,4250.0,Bonus,31,EUR,109.37666666666667
2024-01-15,81539,München,4250.0,Bonus,39,EUR,110.75333333333333
2024-01-15,81539,München,3000.0,Bonus,17,EUR,73.43333333333334
2024-01-15,81539,München,3000.0,Bonus,20,EUR,73.74083333333333
2024-01-15,10115,Berlin,3500.0,Bonus,38,EUR,94.27749999999999
2024-01-15,81539,München,3500.0,Bonus,2,EUR,74.45916666666666
2024-01-15,81539,München,3500.0,Bonus,12,EUR,83.855
2024-01-15,81539,München,3500.0,Bonus,27,EUR,87.11333333333333
2024-01-15,81539,München,3500.0,Bonus,42,EUR,93.62083333333334
2024-01-15,81539,München,5000.0,Bonus,23,EUR,124.66666666666667
2024-01-15,81539,München,5000.0,Bonus,35,EUR,128.49583333333334
2024-01-15,10115,Berlin,4000.0,Bonus,21,EUR,100.145
2024-01-15,10115,Berlin,4000.0,Bonus,36,EUR,104.64916666666666
2024-01-15,10115,Berlin,4000.0,Bonus,39,EUR,106.25833333333333
2024-01-15,10115,Berlin,4000.0,Bonus,48,EUR,109.245
2024-01-15,81539,München,4000.0,Bonus,43,EUR,106.04666666666667
2024-01-15,10115,Berlin,3000.0,Non-Bonus,48,EUR,91.41666666666667
2024-01-15,81539,München,3000.0,Non-Bonus,17,EUR,82.89916666666666
2024-01-15,10115,Berlin,2500.0,Non-Bonus,41,EUR,76.47083333333333
2024-01-15,81539,München,2500.0,Non-Bonus,6,EUR,68.28666666666668
2024-01-15,81539,München,2500.0,Non-Bonus,25,EUR,72.18916666666667
2024-01-15,81539,München,2500.0,Non-Bonus,45,EUR,76.27333333333333
2024-01-15,10115,Berlin,1500.0,Bonus,13,EUR,40.105
2024-01-15,81539,München,1000.0,Bonus,30,EUR,34.125
2024-01-15,81539,München,1000.0,Bonus,34,EUR,34.361666666666665
2024-01-15,81539,München,1000.0,Bonus,46,EUR,35.45666666666667
2024-01-15,81539,München,2000.0,Non-Bonus,2,EUR,47.862500000000004
2024-01-15,81539,München,2000.0,Non-Bonus,4,EUR,56.09916666666667
2024-01-15,81539,München,2000.0,Non-Bonus,37,EUR,62.090833333333336
2024-01-15,10115,Berlin,4500.0,Non-Bonus,45,EUR,131.1625
2024-01-15,81539,München,4500.0,Non-Bonus,7,EUR,113.37416666666667
2024-01-15,81539,München,4500.0,Non-Bonus,40,EUR,127.55416666666667
2024-01-15,10115,Berlin,1000.0,Non-Bonus,29,EUR,36.255
2024-01-15,10115,Berlin,1500.0,Non-Bonus,5,EUR,44.95249999999999
2024-01-15,81539,München,1500.0,Non-Bonus,3,EUR,40.105
2024-01-15,81539,München,1500.0,Non-Bonus,8,EUR,45.32083333333333
2024-01-15,81539,München,1500.0,Non-Bonus,24,EUR,48.119166666666665
2024-01-15,10115,Berlin,4000.0,Non-Bonus,48,EUR,118.26166666666667
2024-01-15,81539,München,4000.0,Non-Bonus,3,EUR,91.47166666666668
2024-01-15,81539,München,4000.0,Non-Bonus,43,EUR,115.04083333333334
2024-01-15,10115,Berlin,5000.0,Non-Bonus,4,EUR,123.0
2024-01-15,81539,München,5000.0,Non-Bonus,29,EUR,137.555
2024-01-15,81539,München,5000.0,Non-Bonus,36,EUR,139.54749999999999
2024-01-15,81539,München,5000.0,Non-Bonus,44,EUR,142.49083333333334
2024-01-15,10115,Berlin,4250.0,Non-Bonus,3,EUR,97.34249999999999
2024-01-15,10115,Berlin,4250.0,Non-Bonus,17,EUR,116.35416666666667
2024-01-15,10115,Berlin,4250.0,Non-Bonus,29,EUR,120.98333333333333
2024-01-15,81539,München,4250.0,Non-Bonus,40,EUR,120.99666666666667
2024-01-15,10115,Berlin,2000.0,Bonus,1,EUR,46.76833333333334
2024-01-15,81539,München,2000.0,Bonus,23,EUR,52.369166666666665
2024-01-15,10115,Berlin,2500.0,Bonus,36,EUR,69.42916666666666
2024-01-15,10115,Berlin,4500.0,Bonus,25,EUR,114.29666666666667
2024-01-15,81539,München,4500.0,Bonus,6,EUR,106.84333333333332
2024-01-15,81539,München,4500.0,Bonus,17,EUR,110.52499999999999
2024-01-15,81539,München,4500.0,Bonus,28,EUR,113.20416666666667
2024-01-15,81539,München,4250.0,Bonus,26,EUR,105.91916666666667
2024-01-15,10115,Berlin,3500.0,Bonus,8,EUR,84.08749999999999
2024-01-15,81539,München,3500.0,Bonus,22,EUR,86.2675
2024-01-15,81539,München,3500.0,Bonus,32,EUR,90.27916666666665
2024-01-15,81539,München,3500.0,Bonus,41,EUR,92.85000000000001
2024-01-15,10115,Berlin,5000.0,Bonus,45,EUR,133.63166666666666
2024-01-15,81539,München,5000.0,Bonus,14,EUR,122.20833333333333
2024-01-15,81539,München,5000.0,Bonus,16,EUR,122.22833333333334
2024-01-15,81539,München,4000.0,Bonus,29,EUR,101.03333333333335
2024-01-15,10115,Berlin,3000.0,Non-Bonus,19,EUR,85.215
2024-01-15,81539,München,3000.0,Non-Bonus,23,EUR,84.45
2024-01-15,81539,München,3000.0,Non-Bonus,39,EUR,88.26666666666667
2024-01-15,81539,München,3000.0,Non-Bonus,48,EUR,90.06666666666666
2024-01-15,10115,Berlin,3500.0,Non-Bonus,39,EUR,102.8975
2024-01-15,81539,München,3500.0,Non-Bonus,37,EUR,100.44333333333333
2024-01-15,10115,Berlin,2500.0,Non-Bonus,20,EUR,72.96916666666667
2024-01-15,81539,München,2500.0,Non-Bonus,2,EUR,56.971666666666664
2024-01-15,81539,München,1500.0,Bonus,5,EUR,38.63666666666666
2024-01-15,81539,München,1500.0,Bonus,46,EUR,46.9
2024-01-15,81539,München,1500.0,Bonus,50,EUR,47.625
2024-01-15,10115,Berlin,1000.0,Bonus,23,EUR,32.625
2024-01-15,10115,Berlin,1000.0,Bonus,40,EUR,35.105
2024-01-15,10115,Berlin,1000.0,Bonus,42,EUR,35.306666666666665
2024-01-15,81539,München,1000.0,Bonus,13,EUR,31.1375
2024-01-15,81539,München,1000.0,Bonus,49,EUR,35.899166666666666
2024-01-15,10115,Berlin,2000.0,Non-Bonus,40,EUR,63.55583333333333
2024-01-15,81539,München,2000.0,Non-Bonus,26,EUR,60.41583333333333
2024-01-15,10115,Berlin,4500.0,Non-Bonus,28,EUR,127.36500000000001
2024-01-15,10115,Berlin,4500.0,Non-Bonus,50,EUR,133.00916666666666
2024-01-15,81539,München,4500.0,Non-Bonus,15,EUR,118.27
2024-01-15,10115,Berlin,1000.0,Non-Bonus,22,EUR,35.56333333333333
2024-01-15,81539,München,1000.0,Non-Bonus,6,EUR,34.125
2024-01-15,81539,München,1000.0,Non-Bonus,21,EUR,35.455
2024-01-15,81539,München,1000.0,Non-Bonus,35,EUR,36.527499999999996
2024-01-15,81539,München,1000.0,Non-Bonus,39,EUR,36.91583333333333
2024-01-15,81539,München,1000.0,Non-Bonus,43,EUR,37.19916666666666
2024-01-15,81539,München,1000.0,Non-Bonus,47,EUR,37.858333333333334
2024-01-15,10115,Berlin,1500.0,Non-Bonus,8,EUR,46.692499999999995
2024-01-15,10115,Berlin,1500.0,Non-Bonus,24,EUR,48.77916666666667
2024-01-15,10115,Berlin,1500.0,Non-Bonus,28,EUR,49.29583333333333
2024-01-15,10115,Berlin,4000.0,Non-Bonus,35,EUR,115.82666666666667
2024-01-15,10115,Berlin,4000.0,Non-Bonus,47,EUR,118.18916666666667
2024-01-15,81539,München,4000.0,Non-Bonus,32,EUR,112.78416666666668
2024-01-15,81539,München,4000.0,Non-Bonus,36,EUR,113.20666666666666
2024-01-15,81539,München,4000.0,Non-Bonus,39,EUR,114.39666666666666
2024-01-15,10115,Berlin,5000.0,Non-Bonus,6,EUR,127.58333333333333
2024-01-15,10115,Berlin,5000.0,Non-Bonus,18,EUR,136.70000000000002
2024-01-15,10115,Berlin,5000.0,Non-Bonus,19,EUR,137.25166666666667
2024-01-15,10115,Berlin,5000.0,Non-Bonus,31,EUR,141.86249999999998
2024-01-15,81539,München,5000.0,Non-Bonus,37,EUR,139.5675
2024-01-15,81539,München,5000.0,Non-Bonus,41,EUR,141.1275
2024-01-15,81539,München,5000.0,Non-Bonus,43,EUR,141.51583333333335
2024-01-15,10115,Berlin,4250.0,Non-Bonus,11,EUR,113.61500000000001
2024-01-15,10115,Berlin,4250.0,Non-Bonus,30,EUR,120.99916666666667
2024-01-15,10115,Berlin,4250.0,Non-Bonus,45,EUR,124.41916666666667
2024-01-15,81539,München,4250.0,Non-Bonus,17,EUR,112.7925
2024-01-15,81539,München,4250.0,Non-Bonus,19,EUR,115.09333333333332
2024-01-15,81539,München,4250.0,Non-Bonus,22,EUR,115.63083333333333
2024-01-15,10115,Berlin,2000.0,Bonus,19,EUR,50.38583333333333
2024-01-15,10115,Berlin,2000.0,Bonus,21,EUR,52.5225
2024-01-15,81539,München,2000.0,Bonus,34,EUR,57.35333333333333
2024-01-15,81539,München,4500.0,Bonus,24,EUR,111.97583333333334
2024-01-15,10115,Berlin,4250.0,Bonus,20,EUR,106.80166666666666
2024-01-15,10115,Berlin,4250.0,Bonus,26,EUR,108.32166666666666
2024-01-15,81539,München,4250.0,Bonus,17,EUR,103.6175
2024-01-15,10115,Berlin,3000.0,Bonus,13,EUR,73.50333333333333
2024-01-15,10115,Berlin,3000.0,Bonus,45,EUR,83.30083333333333
2024-01-15,81539,München,3000.0,Bonus,24,EUR,75.0775
2024-01-15,81539,München,3000.0,Bonus,47,EUR,82.89916666666666
2024-01-15,10115,Berlin,3500.0,Bonus,30,EUR,89.63666666666667
2024-01-15,10115,Berlin,3500.0,Bonus,33,EUR,92.085
2024-01-15,81539,München,3500.0,Bonus,36,EUR,92.55333333333334
2024-01-15,10115,Berlin,5000.0,Bonus,14,EUR,123.27499999999999
2024-01-15,81539,München,5000.0,Bonus,22,EUR,124.25333333333333
2024-01-15,10115,Berlin,4000.0,Bonus,24,EUR,101.26666666666667
2024-01-15,81539,München,4000.0,Bonus,25,EUR,99.03333333333335
2024-01-15,10115,Berlin,3000.0,Non-Bonus,17,EUR,84.41666666666667
2024-01-15,10115,Berlin,3000.0,Non-Bonus,50,EUR,91.57916666666667
2024-01-15,81539,München,3000.0,Non-Bonus,4,EUR,79.24416666666666
2024-01-15,81539,München,3000.0,Non-Bonus,21,EUR,84.2975
2024-01-15,81539,München,3000.0,Non-Bonus,28,EUR,86.105
2024-01-15,81539,München,3000.0,Non-Bonus,32,EUR,86.87
2024-01-15,81539,München,3000.0,Non-Bonus,36,EUR,87.73916666666666
2024-01-15,10115,Berlin,3500.0,Non-Bonus,12,EUR,95.50083333333333
2024-01-15,10115,Berlin,3500.0,Non-Bonus,32,EUR,101.83916666666666
2024-01-15,10115,Berlin,3500.0,Non-Bonus,40,EUR,103.13083333333333
2024-01-15,10115,Berlin,3500.0,Non-Bonus,43,EUR,103.64583333333333
2024-01-15,81539,München,3500.0,Non-Bonus,19,EUR,96.25583333333333
2024-01-15,10115,Berlin,2500.0,Non-Bonus,2,EUR,57.92166666666666
2024-01-15,10115,Berlin,2500.0,Non-Bonus,18,EUR,72.94166666666666
2024-01-15,81539,München,2500.0,Non-Bonus,50,EUR,77.08333333333333
2024-01-15,81539,München,1500.0,Bonus,30,EUR,44.48916666666667
2024-01-15,81539,München,1500.0,Bonus,37,EUR,46.083333333333336
2024-01-15,10115,Berlin,1000.0,Bonus,11,EUR,31.2375
2024-01-15,10115,Berlin,1000.0,Bonus,21,EUR,32.41166666666667
2024-01-15,10115,Berlin,1000.0,Bonus,26,EUR,33.545
2024-01-15,81539,München,1000.0,Bonus,21,EUR,32.1775
2024-01-15,81539,München,2000.0,Non-Bonus,31,EUR,61.229166666666664
2024-01-15,10115,Berlin,4500.0,Non-Bonus,8,EUR,119.21916666666668
2024-01-15,10115,Berlin,4500.0,Non-Bonus,22,EUR,124.515
2024-01-15,10115,Berlin,4500.0,Non-Bonus,25,EUR,126.39
2024-01-15,10115,Berlin,1000.0,Non-Bonus,1,EUR,29.1675
2024-01-15,10115,Berlin,1000.0,Non-Bonus,7,EUR,34.50083333333333
2024-01-15,81539,München,1500.0,Non-Bonus,18,EUR,47.09916666666667
2024-01-15,10115,Berlin,4000.0,Non-Bonus,8,EUR,106.25833333333333
2024-01-15,10115,Berlin,4000.0,Non-Bonus,32,EUR,115.03250000000001
2024-01-15,81539,München,4000.0,Non-Bonus,28,EUR,111.19083333333333
2024-01-15,81539,München,4000.0,Non-Bonus,37,EUR,113.58333333333333
2024-01-15,10115,Berlin,5000.0,Non-Bonus,41,EUR,143.7675
2024-01-15,10115,Berlin,4250.0,Non-Bonus,22,EUR,118.09416666666668
2024-01-15,10115,Berlin,4250.0,Non-Bonus,39,EUR,123.40166666666666
2024-01-15,81539,München,4250.0,Non-Bonus,13,EUR,111.38333333333333
2024-01-15,81539,München,4250.0,Non-Bonus,44,EUR,122.53666666666668
2024-01-15,10115,Berlin,2000.0,Bonus,18,EUR,50.215
2024-01-15,81539,München,2000.0,Bonus,2,EUR,47.189166666666665
2024-01-15,10115,Berlin,2500.0,Bonus,19,EUR,61.95166666666666
2024-01-15,10115,Berlin,2500.0,Bonus,41,EUR,70.28916666666667
2024-01-15,10115,Berlin,4250.0,Bonus,28,EUR,109.09583333333335
2024-01-15,81539,München,4250.0,Bonus,30,EUR,107.265
2024-01-15,10115,Berlin,3000.0,Bonus,38,EUR,81.97
2024-01-15,81539,München,3000.0,Bonus,14,EUR,73.00833333333334
2024-01-15,10115,Berlin,3500.0,Bonus,4,EUR,81.23416666666667
2024-01-15,10115,Berlin,3500.0,Bonus,19,EUR,87.44583333333333
2024-01-15,10115,Berlin,5000.0,Bonus,21,EUR,125.5
2024-01-15,10115,Berlin,5000.0,Bonus,50,EUR,137.35666666666665
2024-01-15,81539,München,5000.0,Bonus,26,EUR,125.31583333333333
2024-01-15,81539,München,5000.0,Bonus,45,EUR,133.13166666666666
2024-01-15,81539,München,5000.0,Bonus,50,EUR,134.63833333333335
2024-01-15,10115,Berlin,4000.0,Bonus,6,EUR,95.44583333333333
2024-01-15,10115,Berlin,4000.0,Bonus,17,EUR,99.17
2024-01-15,10115,Berlin,3000.0,Non-Bonus,9,EUR,82.55
2024-01-15,10115,Berlin,3000.0,Non-Bonus,36,EUR,89.45166666666667
2024-01-15,81539,München,3000.0,Non-Bonus,19,EUR,83.37416666666667
2024-01-15,81539,München,3000.0,Non-Bonus,42,EUR,88.9525
2024-01-15,10115,Berlin,3500.0,Non-Bonus,17,EUR,97.13416666666666
2024-01-15,10115,Berlin,3500.0,Non-Bonus,26,EUR,100.06083333333333
2024-01-15,10115,Berlin,3500.0,Non-Bonus,27,EUR,100.29
2024-01-15,81539,München,3500.0,Non-Bonus,36,EUR,100.34666666666668
2024-01-15,10115,Berlin,2500.0,Non-Bonus,31,EUR,75.35916666666667
2024-01-15,81539,München,2500.0,Non-Bonus,5,EUR,68.22416666666668
2024-01-15,81539,München,2500.0,Non-Bonus,35,EUR,74.36749999999999
2024-01-15,81539,München,2500.0,Non-Bonus,48,EUR,76.41333333333334
2024-01-15,10115,Berlin,1500.0,Bonus,15,EUR,41.583333333333336
2024-01-15,10115,Berlin,1500.0,Bonus,30,EUR,44.95249999999999
2024-01-15,10115,Berlin,1500.0,Bonus,34,EUR,45.784166666666664
2024-01-15,81539,München,1500.0,Bonus,29,EUR,44.445
2024-01-15,10115,Berlin,1000.0,Bonus,15,EUR,31.6525
2024-01-15,81539,München,1000.0,Bonus,16,EUR,31.63416666666667
2024-01-15,81539,München,2000.0,Non-Bonus,14,EUR,58.8675
2024-01-15,81539,München,2000.0,Non-Bonus,19,EUR,59.56666666666666
2024-01-15,81539,München,2000.0,Non-Bonus,45,EUR,62.840833333333336
2024-01-15,10115,Berlin,4500.0,Non-Bonus,18,EUR,124.01666666666667
2024-01-15,10115,Berlin,4500.0,Non-Bonus,32,EUR,128.82
2024-01-15,10115,Berlin,4500.0,Non-Bonus,35,EUR,129.01416666666668
2024-01-15,10115,Berlin,4500.0,Non-Bonus,48,EUR,132.6625
2024-01-15,81539,München,4500.0,Non-Bonus,11,EUR,116.82
2024-01-15,81539,München,4500.0,Non-Bonus,23,EUR,121.89999999999999
2024-01-15,81539,München,4500.0,Non-Bonus,26,EUR,123.77499999999999
2024-01-15,10115,Berlin,1000.0,Non-Bonus,33,EUR,36.69166666666667
2024-01-15,81539,München,1000.0,Non-Bonus,31,EUR,36.23583333333333
2024-01-15,81539,München,1000.0,Non-Bonus,36,EUR,36.645
2024-01-15,10115,Berlin,1500.0,Non-Bonus,2,EUR,40.105
2024-01-15,81539,München,1500.0,Non-Bonus,19,EUR,47.625
2024-01-15,81539,München,4000.0,Non-Bonus,18,EUR,107.10000000000001
