report_date,postcode,location_name,annual_consumption_in_kWh,market,ranking,currency,gross_price_per_month
2024-02-05,81539,München,2000.0,Bonus,15,EUR,47.80083333333334
2024-02-05,81539,München,2000.0,Bonus,17,EUR,47.82749999999999
2024-02-05,81539,München,3500.0,Bonus,8,EUR,77.40166666666667
2024-02-05,81539,München,3500.0,Bonus,19,EUR,80.50750000000001
2024-02-05,81539,München,3500.0,Bonus,50,EUR,93.52083333333333
2024-02-05,10115,Berlin,3000.0,Bonus,16,EUR,69.14999999999999
2024-02-05,10115,Berlin,3000.0,Bonus,33,EUR,76.2
2024-02-05,10115,Berlin,3000.0,Bonus,39,EUR,79.25
2024-02-05,10115,Berlin,3000.0,Bonus,49,EUR,81.585
2024-02-05,81539,München,3000.0,Bonus,3,EUR,64.1575
2024-02-05,81539,München,3000.0,Bonus,47,EUR,80.845
2024-02-05,10115,Berlin,4250.0,Bonus,44,EUR,111.75333333333333
2024-02-05,81539,München,4250.0,Bonus,8,EUR,97.30333333333334
2024-02-05,81539,München,4250.0,Bonus,15,EUR,98.75999999999999
2024-02-05,10115,Berlin,4500.0,Bonus,8,EUR,105.53750000000001
2024-02-05,10115,Berlin,4500.0,Bonus,40,EUR,116.02916666666665
2024-02-05,81539,München,4500.0,Bonus,8,EUR,103.77416666666666
2024-02-05,81539,München,4500.0,Bonus,16,EUR,105.265
2024-02-05,81539,München,4500.0,Bonus,35,EUR,113.27333333333333
2024-02-05,10115,Berlin,5000.0,Bonus,5,EUR,110.92583333333333
2024-02-05,81539,München,5000.0,Bonus,1,EUR,92.97083333333335
2024-02-05,81539,München,5000.0,Bonus,32,EUR,124.20666666666666
2024-02-05,10115,Berlin,4000.0,Bonus,10,EUR,93.0
2024-02-05,81539,München,4000.0,Bonus,27,EUR,96.1225
2024-02-05,10115,Berlin,1500.0,Bonus,9,EUR,38.049166666666665
2024-02-05,10115,Berlin,1500.0,Bonus,14,EUR,38.33
2024-02-05,10115,Berlin,1500.0,Bonus,27,EUR,41.22666666666667
2024-02-05,10115,Berlin,1500.0,Bonus,43,EUR,45.166666666666664
2024-02-05,81539,München,1500.0,Bonus,50,EUR,46.1
2024-02-05,10115,Berlin,2500.0,Bonus,36,EUR,65.11666666666666
2024-02-05,81539,München,2500.0,Bonus,28,EUR,60.45083333333333
2024-02-05,81539,München,2500.0,Bonus,37,EUR,67.31083333333333
2024-02-05,10115,Berlin,2000.0,Bonus,17,EUR,48.31333333333333
2024-02-05,10115,Berlin,2000.0,Bonus,36,EUR,53.99666666666667
2024-02-05,81539,München,2000.0,Bonus,27,EUR,51.18
2024-02-05,81539,München,3500.0,Bonus,30,EUR,86.89083333333333
2024-02-05,10115,Berlin,3000.0,Bonus,20,EUR,71.1025
2024-02-05,10115,Berlin,3000.0,Bonus,45,EUR,81.11416666666666
2024-02-05,10115,Berlin,4500.0,Bonus,7,EUR,104.46166666666666
2024-02-05,10115,Berlin,4500.0,Bonus,36,EUR,115.28666666666668
2024-02-05,10115,Berlin,4500.0,Bonus,45,EUR,117.96333333333332
2024-02-05,81539,München,4500.0,Bonus,19,EUR,105.32916666666667
2024-02-05,81539,München,5000.0,Bonus,20,EUR,117.96833333333332
2024-02-05,10115,Berlin,4000.0,Bonus,49,EUR,106.10666666666667
2024-02-05,81539,München,4000.0,Bonus,2,EUR,82.54166666666667
2024-02-05,81539,München,4000.0,Bonus,7,EUR,90.7025
2024-02-05,10115,Berlin,1500.0,Bonus,3,EUR,37.55833333333333
2024-02-05,81539,München,1500.0,Bonus,19,EUR,39.038333333333334
2024-02-05,10115,Berlin,2500.0,Bonus,6,EUR,56.86666666666667
2024-02-05,10115,Berlin,2500.0,Bonus,31,EUR,62.785
2024-02-05,10115,Berlin,2500.0,Bonus,44,EUR,68.72833333333334
2024-02-05,81539,München,2500.0,Bonus,48,EUR,68.8075
2024-02-05,10115,Berlin,2000.0,Bonus,24,EUR,49.0625
2024-02-05,81539,München,2000.0,Bonus,18,EUR,48.4125
2024-02-05,10115,Berlin,3500.0,Bonus,38,EUR,89.58083333333333
2024-02-05,10115,Berlin,3500.0,Bonus,42,EUR,92.52583333333332
2024-02-05,81539,München,3500.0,Bonus,15,EUR,79.375
2024-02-05,10115,Berlin,3000.0,Bonus,27,EUR,73.74916666666667
2024-02-05,81539,München,3000.0,Bonus,19,EUR,68.36749999999999
2024-02-05,10115,Berlin,4250.0,Bonus,1,EUR,85.2375
2024-02-05,10115,Berlin,4250.0,Bonus,13,EUR,99.8775
2024-02-05,10115,Berlin,4500.0,Bonus,41,EUR,116.72000000000001
2024-02-05,10115,Berlin,4500.0,Bonus,47,EUR,118.605
2024-02-05,81539,München,4500.0,Bonus,15,EUR,105.25666666666666
2024-02-05,81539,München,4500.0,Bonus,27,EUR,106.87166666666667
2024-02-05,10115,Berlin,4000.0,Bonus,9,EUR,92.99000000000001
2024-02-05,81539,München,4000.0,Bonus,50,EUR,105.51666666666667
2024-02-05,81539,München,1500.0,Bonus,4,EUR,37.62166666666666
2024-02-05,81539,München,1500.0,Bonus,17,EUR,38.67166666666667
2024-02-05,10115,Berlin,2500.0,Bonus,2,EUR,55.251666666666665
2024-02-05,81539,München,2500.0,Bonus,17,EUR,57.54583333333333
2024-02-05,81539,München,2500.0,Bonus,35,EUR,66.03666666666668
2024-02-05,10115,Berlin,2000.0,Bonus,4,EUR,46.87083333333334
2024-02-05,10115,Berlin,2000.0,Bonus,42,EUR,56.38666666666666
2024-02-05,10115,Berlin,2000.0,Bonus,48,EUR,57.6175
2024-02-05,81539,München,2000.0,Bonus,25,EUR,49.5525
2024-02-05,81539,München,2000.0,Bonus,46,EUR,56.94916666666666
2024-02-05,10115,Berlin,3500.0,Bonus,25,EUR,84.74083333333333
2024-02-05,10115,Berlin,3500.0,Bonus,33,EUR,88.9875
2024-02-05,10115,Berlin,3500.0,Bonus,35,EUR,89.30333333333334
2024-02-05,10115,Berlin,3500.0,Bonus,50,EUR,94.21
2024-02-05,81539,München,3500.0,Bonus,4,EUR,73.735
2024-02-05,81539,München,3500.0,Bonus,32,EUR,87.6075
2024-02-05,81539,München,3000.0,Bonus,32,EUR,76.36
2024-02-05,10115,Berlin,4250.0,Bonus,22,EUR,101.9875
2024-02-05,10115,Berlin,4250.0,Bonus,50,EUR,112.67833333333334
2024-02-05,81539,München,4250.0,Bonus,3,EUR,87.145
2024-02-05,81539,München,4500.0,Bonus,28,EUR,107.0025
2024-02-05,10115,Berlin,5000.0,Bonus,18,EUR,120.45
2024-02-05,10115,Berlin,5000.0,Bonus,35,EUR,128.11249999999998
2024-02-05,10115,Berlin,5000.0,Bonus,39,EUR,129.26833333333335
2024-02-05,81539,München,5000.0,Bonus,33,EUR,124.75916666666666
2024-02-05,10115,Berlin,4000.0,Bonus,7,EUR,92.05166666666666
2024-02-05,10115,Berlin,4000.0,Bonus,8,EUR,92.96666666666665
2024-02-05,10115,Berlin,1500.0,Bonus,47,EUR,45.79
2024-02-05,81539,München,1500.0,Bonus,11,EUR,38.59083333333333
2024-02-05,81539,München,1500.0,Bonus,28,EUR,41.02833333333333
2024-02-05,81539,München,1500.0,Bonus,40,EUR,44.48833333333334
2024-02-05,81539,München,1500.0,Bonus,41,EUR,44.61333333333334
2024-02-05,10115,Berlin,2500.0,Bonus,1,EUR,54.29583333333333
2024-02-05,10115,Berlin,2500.0,Bonus,43,EUR,68.6925
2024-02-05,81539,München,2500.0,Bonus,8,EUR,55.9675
2024-02-05,81539,München,2500.0,Bonus,11,EUR,56.27166666666667
2024-02-05,81539,München,2500.0,Bonus,20,EUR,58.471666666666664
2024-02-05,81539,München,2500.0,Bonus,30,EUR,62.45333333333334
2024-02-05,81539,München,2500.0,Bonus,33,EUR,64.415
2024-02-05,81539,München,2500.0,Bonus,41,EUR,68.05333333333333
2024-02-05,10115,Berlin,2000.0,Bonus,9,EUR,47.68333333333334
2024-02-05,10115,Berlin,2000.0,Bonus,41,EUR,55.98333333333333
2024-02-05,81539,München,2000.0,Bonus,4,EUR,46.22
2024-02-05,81539,München,2000.0,Bonus,9,EUR,46.91583333333333
2024-02-05,81539,München,2000.0,Bonus,40,EUR,56.32666666666666
2024-02-05,81539,München,3500.0,Bonus,2,EUR,73.29416666666667
2024-02-05,81539,München,3500.0,Bonus,10,EUR,78.25
2024-02-05,81539,München,3500.0,Bonus,38,EUR,90.63416666666666
2024-02-05,81539,München,3500.0,Bonus,39,EUR,90.79166666666667
2024-02-05,10115,Berlin,3000.0,Bonus,26,EUR,73.62666666666667
2024-02-05,10115,Berlin,3000.0,Bonus,32,EUR,76.09333333333333
2024-02-05,10115,Berlin,3000.0,Bonus,43,EUR,80.83583333333333
2024-02-05,10115,Berlin,3000.0,Bonus,44,EUR,81.07000000000001
2024-02-05,81539,München,3000.0,Bonus,27,EUR,72.215
2024-02-05,81539,München,3000.0,Bonus,44,EUR,79.98583333333333
2024-02-05,81539,München,4250.0,Bonus,10,EUR,97.94583333333333
2024-02-05,81539,München,4500.0,Bonus,24,EUR,106.66333333333334
2024-02-05,81539,München,4500.0,Bonus,41,EUR,115.5075
2024-02-05,10115,Berlin,5000.0,Bonus,21,EUR,120.54666666666667
2024-02-05,81539,München,5000.0,Bonus,9,EUR,115.54166666666667
2024-02-05,81539,München,5000.0,Bonus,12,EUR,115.65833333333335
2024-02-05,81539,München,5000.0,Bonus,36,EUR,127.14916666666666
2024-02-05,81539,München,4000.0,Bonus,12,EUR,92.16833333333334
2024-02-05,81539,München,4000.0,Bonus,18,EUR,92.49083333333334
2024-02-05,81539,München,4000.0,Bonus,34,EUR,100.11083333333333
2024-02-05,81539,München,4000.0,Bonus,47,EUR,104.87083333333334
2024-02-05,10115,Berlin,1500.0,Bonus,31,EUR,42.200833333333335
2024-02-05,81539,München,1500.0,Bonus,34,EUR,43.5825
2024-02-05,10115,Berlin,2500.0,Bonus,11,EUR,56.958333333333336
2024-02-05,10115,Berlin,2500.0,Bonus,14,EUR,57.0875
2024-02-05,10115,Berlin,2500.0,Bonus,25,EUR,61.11416666666667
2024-02-05,10115,Berlin,2500.0,Bonus,35,EUR,65.08833333333332
2024-02-05,81539,München,2500.0,Bonus,31,EUR,63.92250000000001
2024-02-05,81539,München,2500.0,Bonus,42,EUR,68.19500000000001
2024-02-05,81539,München,2500.0,Bonus,45,EUR,68.64583333333333
2024-02-05,10115,Berlin,2000.0,Bonus,8,EUR,47.44416666666667
2024-02-05,10115,Berlin,2000.0,Bonus,34,EUR,52.530833333333334
2024-02-05,10115,Berlin,2000.0,Bonus,39,EUR,55.64166666666667
2024-02-05,81539,München,3500.0,Bonus,16,EUR,80.05083333333333
2024-02-05,81539,München,3500.0,Bonus,18,EUR,80.47833333333334
2024-02-05,10115,Berlin,3000.0,Bonus,3,EUR,65.3175
2024-02-05,10115,Berlin,3000.0,Bonus,41,EUR,80.125
2024-02-05,10115,Berlin,4250.0,Bonus,11,EUR,99.72500000000001
2024-02-05,10115,Berlin,4250.0,Bonus,19,EUR,101.6875
2024-02-05,10115,Berlin,4250.0,Bonus,42,EUR,110.64083333333333
2024-02-05,81539,München,4250.0,Bonus,24,EUR,100.735
2024-02-05,81539,München,4250.0,Bonus,38,EUR,108.21416666666666
2024-02-05,81539,München,4500.0,Bonus,21,EUR,105.92
2024-02-05,81539,München,4500.0,Bonus,36,EUR,114.11500000000001
2024-02-05,81539,München,4500.0,Bonus,40,EUR,115.35833333333333
2024-02-05,10115,Berlin,5000.0,Bonus,36,EUR,128.68166666666667
2024-02-05,81539,München,5000.0,Bonus,4,EUR,107.91583333333334
2024-02-05,81539,München,5000.0,Bonus,11,EUR,115.555
2024-02-05,81539,München,5000.0,Bonus,14,EUR,117.41416666666667
2024-02-05,81539,München,5000.0,Bonus,37,EUR,127.495
2024-02-05,10115,Berlin,4000.0,Bonus,14,EUR,93.83333333333333
2024-02-05,10115,Berlin,4000.0,Bonus,46,EUR,105.915
2024-02-05,81539,München,4000.0,Bonus,15,EUR,92.21666666666665
2024-02-05,81539,München,4000.0,Bonus,48,EUR,104.92
2024-02-05,10115,Berlin,1500.0,Bonus,2,EUR,37.11333333333334
2024-02-05,81539,München,1500.0,Bonus,21,EUR,39.54
2024-02-05,10115,Berlin,2500.0,Bonus,15,EUR,57.25416666666666
2024-02-05,81539,München,2500.0,Bonus,10,EUR,56.270833333333336
2024-02-05,10115,Berlin,2000.0,Bonus,44,EUR,57.120000000000005
2024-02-05,81539,München,2000.0,Bonus,23,EUR,49.208333333333336
2024-02-05,10115,Berlin,3500.0,Bonus,32,EUR,88.9825
2024-02-05,10115,Berlin,3500.0,Bonus,34,EUR,89.20416666666667
2024-02-05,81539,München,3500.0,Bonus,6,EUR,74.35333333333334
2024-02-05,81539,München,3500.0,Bonus,24,EUR,82.14583333333333
2024-02-05,10115,Berlin,3000.0,Bonus,25,EUR,73.55333333333333
2024-02-05,10115,Berlin,4250.0,Bonus,49,EUR,112.50666666666666
2024-02-05,81539,München,4250.0,Bonus,4,EUR,88.685
2024-02-05,81539,München,4250.0,Bonus,31,EUR,102.96249999999999
2024-02-05,10115,Berlin,4500.0,Bonus,10,EUR,105.60833333333333
2024-02-05,10115,Berlin,4500.0,Bonus,14,EUR,106.33999999999999
2024-02-05,10115,Berlin,4500.0,Bonus,27,EUR,109.46
2024-02-05,10115,Berlin,4500.0,Bonus,32,EUR,112.48083333333334
2024-02-05,10115,Berlin,4500.0,Bonus,35,EUR,115.17583333333333
2024-02-05,10115,Berlin,4500.0,Bonus,48,EUR,118.83749999999999
2024-02-05,81539,München,4500.0,Bonus,26,EUR,106.80916666666667
2024-02-05,10115,Berlin,5000.0,Bonus,26,EUR,121.70833333333333
2024-02-05,10115,Berlin,5000.0,Bonus,28,EUR,123.38083333333333
2024-02-05,10115,Berlin,5000.0,Bonus,44,EUR,130.8025
2024-02-05,81539,München,5000.0,Bonus,42,EUR,128.43083333333334
2024-02-05,81539,München,5000.0,Bonus,48,EUR,128.995
2024-02-05,10115,Berlin,4000.0,Bonus,3,EUR,84.89
2024-02-05,10115,Berlin,4000.0,Bonus,31,EUR,99.53333333333335
2024-02-05,10115,Berlin,1500.0,Bonus,18,EUR,38.88333333333333
2024-02-05,10115,Berlin,2500.0,Bonus,9,EUR,56.92083333333333
2024-02-05,10115,Berlin,2500.0,Bonus,10,EUR,56.93333333333334
2024-02-05,10115,Berlin,2500.0,Bonus,42,EUR,68.4875
2024-02-05,81539,München,2500.0,Bonus,39,EUR,67.60166666666667
2024-02-05,10115,Berlin,2000.0,Bonus,19,EUR,48.330000000000005
2024-02-05,10115,Berlin,2000.0,Bonus,45,EUR,57.22416666666667
2024-02-05,81539,München,2000.0,Bonus,11,EUR,46.93333333333334
2024-02-05,81539,München,2000.0,Bonus,33,EUR,53.66166666666667
2024-02-05,10115,Berlin,3500.0,Bonus,48,EUR,93.6675
2024-02-05,81539,München,3500.0,Bonus,41,EUR,91.12833333333333
2024-02-05,10115,Berlin,3000.0,Bonus,1,EUR,63.165
2024-02-05,10115,Berlin,3000.0,Bonus,8,EUR,67.34583333333333
2024-02-05,10115,Berlin,3000.0,Bonus,14,EUR,67.99166666666666
2024-02-05,81539,München,3000.0,Bonus,10,EUR,68.2275
2024-02-05,81539,München,3000.0,Bonus,29,EUR,74.62416666666667
2024-02-05,81539,München,3000.0,Bonus,33,EUR,76.56833333333334
2024-02-05,81539,München,3000.0,Bonus,38,EUR,78.95666666666666
2024-02-05,81539,München,4250.0,Bonus,5,EUR,88.70166666666667
2024-02-05,81539,München,4250.0,Bonus,47,EUR,110.90833333333335
2024-02-05,81539,München,4250.0,Bonus,48,EUR,110.93916666666667
2024-02-05,10115,Berlin,4500.0,Bonus,23,EUR,108.91833333333334
2024-02-05,10115,Berlin,4500.0,Bonus,34,EUR,115.13666666666667
2024-02-05,10115,Berlin,4500.0,Bonus,38,EUR,115.7275
2024-02-05,81539,München,4500.0,Bonus,14,EUR,105.21499999999999
2024-02-05,10115,Berlin,5000.0,Bonus,2,EUR,102.26666666666667
2024-02-05,10115,Berlin,5000.0,Bonus,23,EUR,120.93083333333334
2024-02-05,81539,München,5000.0,Bonus,38,EUR,127.84083333333332
2024-02-05,10115,Berlin,4000.0,Bonus,16,EUR,94.25833333333333
2024-02-05,10115,Berlin,4000.0,Bonus,17,EUR,94.3
2024-02-05,10115,Berlin,4000.0,Bonus,34,EUR,101.73583333333333
2024-02-05,10115,Berlin,4000.0,Bonus,37,EUR,102.29583333333333
2024-02-05,81539,München,4000.0,Bonus,8,EUR,91.17833333333334
2024-02-05,81539,München,4000.0,Bonus,11,EUR,92.16666666666667
2024-02-05,10115,Berlin,1500.0,Bonus,11,EUR,38.083333333333336
2024-02-05,10115,Berlin,1500.0,Bonus,15,EUR,38.70333333333333
2024-02-05,10115,Berlin,1500.0,Bonus,24,EUR,40.266666666666666
2024-02-05,81539,München,1500.0,Bonus,44,EUR,44.906666666666666
2024-02-05,10115,Berlin,2500.0,Bonus,46,EUR,69.045
2024-02-05,81539,München,2500.0,Bonus,2,EUR,54.35833333333333
2024-02-05,81539,München,2500.0,Bonus,12,EUR,56.281666666666666
2024-02-05,81539,München,2500.0,Bonus,50,EUR,69.19916666666667
2024-02-05,10115,Berlin,2000.0,Bonus,47,EUR,57.57666666666666
2024-02-05,10115,Berlin,3500.0,Bonus,9,EUR,77.8625
2024-02-05,10115,Berlin,3500.0,Bonus,27,EUR,85.26583333333333
2024-02-05,81539,München,3500.0,Bonus,9,EUR,78.24166666666666
2024-02-05,81539,München,3500.0,Bonus,35,EUR,87.745
2024-02-05,10115,Berlin,3000.0,Bonus,21,EUR,71.3075
2024-02-05,81539,München,3000.0,Bonus,18,EUR,68.325
2024-02-05,81539,München,3000.0,Bonus,26,EUR,72.0925
2024-02-05,81539,München,3000.0,Bonus,43,EUR,79.8975
2024-02-05,10115,Berlin,4250.0,Bonus,18,EUR,100.52499999999999
2024-02-05,10115,Berlin,4250.0,Bonus,29,EUR,105.05166666666666
2024-02-05,81539,München,4250.0,Bonus,12,EUR,97.97500000000001
2024-02-05,81539,München,4250.0,Bonus,19,EUR,99.45583333333333
2024-02-05,81539,München,4250.0,Bonus,41,EUR,109.51333333333334
2024-02-05,10115,Berlin,4500.0,Bonus,3,EUR,94.25083333333333
2024-02-05,10115,Berlin,4500.0,Bonus,6,EUR,99.66833333333334
2024-02-05,10115,Berlin,4500.0,Bonus,18,EUR,107.33333333333333
2024-02-05,10115,Berlin,4500.0,Bonus,22,EUR,108.83749999999999
2024-02-05,10115,Berlin,4500.0,Bonus,24,EUR,109.02499999999999
2024-02-05,10115,Berlin,4500.0,Bonus,37,EUR,115.60416666666667
2024-02-05,81539,München,4500.0,Bonus,4,EUR,95.87083333333334
2024-02-05,81539,München,4500.0,Bonus,29,EUR,108.39999999999999
2024-02-05,10115,Berlin,5000.0,Bonus,22,EUR,120.74333333333334
2024-02-05,10115,Berlin,5000.0,Bonus,46,EUR,131.32166666666666
2024-02-05,81539,München,5000.0,Bonus,40,EUR,128.3075
2024-02-05,81539,München,5000.0,Bonus,44,EUR,128.655
2024-02-05,10115,Berlin,4000.0,Bonus,22,EUR,96.11916666666667
2024-02-05,10115,Berlin,4000.0,Bonus,36,EUR,102.24000000000001
2024-02-05,81539,München,4000.0,Bonus,16,EUR,92.36583333333334
2024-02-05,10115,Berlin,2500.0,Bonus,5,EUR,56.80583333333333
2024-02-05,10115,Berlin,2500.0,Bonus,40,EUR,67.44583333333334
2024-02-05,10115,Berlin,2500.0,Bonus,49,EUR,69.815
2024-02-05,10115,Berlin,2000.0,Bonus,21,EUR,48.833333333333336
2024-02-05,10115,Berlin,2000.0,Bonus,23,EUR,49.0225
2024-02-05,81539,München,2000.0,Bonus,22,EUR,48.57583333333333
2024-02-05,81539,München,2000.0,Bonus,32,EUR,53.18333333333334
2024-02-05,10115,Berlin,3500.0,Bonus,6,EUR,75.81083333333333
2024-02-05,10115,Berlin,3000.0,Bonus,47,EUR,81.465
2024-02-05,10115,Berlin,4250.0,Bonus,28,EUR,104.84833333333334
2024-02-05,81539,München,4250.0,Bonus,13,EUR,97.97666666666667
2024-02-05,81539,München,4250.0,Bonus,35,EUR,107.71083333333333
2024-02-05,81539,München,4250.0,Bonus,40,EUR,109.46333333333332
2024-02-05,10115,Berlin,4500.0,Bonus,19,EUR,107.44083333333333
2024-02-05,10115,Berlin,4500.0,Bonus,33,EUR,113.46666666666665
2024-02-05,10115,Berlin,4500.0,Bonus,43,EUR,117.6425
2024-02-05,81539,München,4500.0,Bonus,45,EUR,116.38666666666667
2024-02-05,10115,Berlin,5000.0,Bonus,40,EUR,129.32666666666668
2024-02-05,10115,Berlin,5000.0,Bonus,49,EUR,131.6175
2024-02-05,81539,München,4000.0,Bonus,14,EUR,92.2025
2024-02-05,81539,München,4000.0,Bonus,36,EUR,100.98166666666667
2024-02-05,10115,Berlin,1500.0,Bonus,12,EUR,38.085
2024-02-05,10115,Berlin,1500.0,Bonus,34,EUR,43.23583333333334
2024-02-05,10115,Berlin,1500.0,Bonus,40,EUR,44.74583333333334
2024-02-05,81539,München,1500.0,Bonus,3,EUR,37.5825
2024-02-05,81539,München,1500.0,Bonus,6,EUR,37.964166666666664
2024-02-05,81539,München,1500.0,Bonus,30,EUR,41.737500000000004
2024-02-05,10115,Berlin,2500.0,Bonus,16,EUR,58.1
2024-02-05,10115,Berlin,2500.0,Bonus,30,EUR,62.45416666666667
2024-02-05,10115,Berlin,2500.0,Bonus,32,EUR,63.090833333333336
2024-02-05,10115,Berlin,2000.0,Bonus,6,EUR,47.435833333333335
